-5	613	618	54289	40	udance.maxqs
-5	613	618	52299	40	udance.maxqs
-5	613	618	60662	40	udance.maxqs
-5	613	618	60012	40	udance.maxqs
-5	613	618	53231	40	udance.maxqs
-5	613	618	56880	40	udance.maxqs
-5	613	618	53988	40	udance.maxqs
-5	613	618	48537	40	udance.maxqs
-5	613	618	55165	40	udance.maxqs
-5	613	618	50138	40	udance.maxqs
-5	613	618	60019	40	udance.maxqs
-5	613	618	60610	40	udance.maxqs
-5	613	618	50774	40	udance.maxqs
-5	613	618	54541	40	udance.maxqs
-5	613	618	57170	40	udance.maxqs
-5	613	618	58391	40	udance.maxqs
-5	613	618	56204	40	udance.maxqs
-5	613	618	49755	40	udance.maxqs
-5	613	618	59174	40	udance.maxqs
-5	613	618	60615	40	udance.maxqs
-5	613	618	51425	40	udance.maxqs
-5	613	618	60248	40	udance.maxqs
-5	613	618	55033	40	udance.maxqs
-5	613	618	58278	40	udance.maxqs
-5	613	618	49428	40	udance.maxqs
-5	613	618	57661	40	udance.maxqs
-5	613	618	60980	40	udance.maxqs
-5	613	618	60809	40	udance.maxqs
-5	613	618	61113	40	udance.maxqs
-5	613	618	62120	40	udance.maxqs
-5	613	618	61987	40	udance.maxqs
-5	613	618	63058	40	udance.maxqs
-5	613	618	63169	40	udance.maxqs
-5	613	618	63252	40	udance.maxqs
0	618	618	56874	40	udance.incremental
0	618	618	49428	40	udance.incremental
0	618	618	57193	40	udance.incremental
0	618	618	52299	40	udance.incremental
0	618	618	50774	40	udance.incremental
0	618	618	58278	40	udance.incremental
0	618	618	60248	40	udance.incremental
0	618	618	60615	40	udance.incremental
0	618	618	55033	40	udance.incremental
0	618	618	57058	40	udance.incremental
0	618	618	53988	40	udance.incremental
0	618	618	56880	40	udance.incremental
0	618	618	55165	40	udance.incremental
0	618	618	51425	40	udance.incremental
0	618	618	58391	40	udance.incremental
0	618	618	60019	40	udance.incremental
0	618	618	52830	40	udance.incremental
0	618	618	24985	40	udance.incremental
0	618	618	50138	40	udance.incremental
0	618	618	48537	40	udance.incremental
0	618	618	59174	40	udance.incremental
0	618	618	57170	40	udance.incremental
0	618	618	54541	40	udance.incremental
0	618	618	60610	40	udance.incremental
0	618	618	57661	40	udance.incremental
0	618	618	60012	40	udance.incremental
0	618	618	53231	40	udance.incremental
0	618	618	55190	40	udance.incremental
0	618	618	56204	40	udance.incremental
0	618	618	54289	40	udance.incremental
0	618	618	49755	40	udance.incremental
0	618	618	60662	40	udance.incremental
0	618	618	60980	40	udance.incremental
0	618	618	60809	40	udance.incremental
0	618	618	62120	40	udance.incremental
0	618	618	63169	40	udance.incremental
0	618	618	61113	40	udance.incremental
0	618	618	63252	40	udance.incremental
0	618	618	61987	40	udance.incremental
0	618	618	63058	40	udance.incremental
0	618	618	49428	40	placement
0	618	618	53988	40	placement
0	618	618	58278	40	placement
0	618	618	60615	40	placement
0	618	618	52299	40	placement
0	618	618	54289	40	placement
1	619	618	55165	40	placement
0	618	618	48537	40	placement
1	619	618	50138	40	placement
0	618	618	55033	40	placement
0	618	618	58391	40	placement
0	618	618	24985	40	placement
0	618	618	60019	40	placement
0	618	618	53231	40	placement
0	618	618	60662	40	placement
0	618	618	56204	40	placement
0	618	618	57193	40	placement
0	618	618	57170	40	placement
0	618	618	52830	40	placement
0	618	618	55190	40	placement
0	618	618	50774	40	placement
0	618	618	59174	40	placement
0	618	618	51425	40	placement
0	618	618	60012	40	placement
0	618	618	60610	40	placement
0	618	618	60248	40	placement
0	618	618	57058	40	placement
0	618	618	56874	40	placement
0	618	618	57661	40	placement
0	618	618	54541	40	placement
1	619	618	56880	40	placement
0	618	618	49755	40	placement
0	618	618	60809	40	placement
0	618	618	60980	40	placement
0	618	618	63169	40	placement
1	619	618	63058	40	placement
0	618	618	62120	40	placement
0	618	618	61113	40	placement
0	618	618	61987	40	placement
0	618	618	63252	40	placement
-28	590	618	31147	80	udance.maxqs
-28	590	618	34740	80	udance.maxqs
-28	590	618	1444	80	udance.maxqs
-28	590	618	45186	80	udance.maxqs
-28	590	618	52828	80	udance.maxqs
-28	590	618	24985	80	udance.maxqs
-28	590	618	43757	80	udance.maxqs
-28	590	618	50774	80	udance.maxqs
-28	590	618	361	80	udance.maxqs
-28	590	618	49379	80	udance.maxqs
-28	590	618	49689	80	udance.maxqs
-28	590	618	27081	80	udance.maxqs
-28	590	618	47985	80	udance.maxqs
-28	590	618	48537	80	udance.maxqs
-28	590	618	49175	80	udance.maxqs
-28	590	618	50138	80	udance.maxqs
-28	590	618	52299	80	udance.maxqs
-28	590	618	53402	80	udance.maxqs
-28	590	618	31919	80	udance.maxqs
-28	590	618	52830	80	udance.maxqs
-28	590	618	53231	80	udance.maxqs
-28	590	618	13736	80	udance.maxqs
-28	590	618	49755	80	udance.maxqs
-28	590	618	29642	80	udance.maxqs
-28	590	618	39232	80	udance.maxqs
-28	590	618	30324	80	udance.maxqs
-28	590	618	481	80	udance.maxqs
-28	590	618	36578	80	udance.maxqs
-28	590	618	49749	80	udance.maxqs
-28	590	618	49428	80	udance.maxqs
-28	590	618	43589	80	udance.maxqs
-28	590	618	51425	80	udance.maxqs
-28	590	618	53988	80	udance.maxqs
-28	590	618	56874	80	udance.maxqs
-28	590	618	56204	80	udance.maxqs
-28	590	618	55190	80	udance.maxqs
-28	590	618	57661	80	udance.maxqs
-28	590	618	54541	80	udance.maxqs
-28	590	618	55714	80	udance.maxqs
-28	590	618	57253	80	udance.maxqs
-28	590	618	58278	80	udance.maxqs
-28	590	618	55165	80	udance.maxqs
-28	590	618	54716	80	udance.maxqs
-28	590	618	54289	80	udance.maxqs
-28	590	618	59174	80	udance.maxqs
-28	590	618	55033	80	udance.maxqs
-28	590	618	57909	80	udance.maxqs
-28	590	618	60610	80	udance.maxqs
-28	590	618	60019	80	udance.maxqs
-28	590	618	60248	80	udance.maxqs
-28	590	618	57170	80	udance.maxqs
-28	590	618	56062	80	udance.maxqs
-28	590	618	5678	80	udance.maxqs
-28	590	618	57193	80	udance.maxqs
-28	590	618	57058	80	udance.maxqs
-28	590	618	56880	80	udance.maxqs
-28	590	618	58255	80	udance.maxqs
-28	590	618	60615	80	udance.maxqs
-28	590	618	59369	80	udance.maxqs
-28	590	618	58391	80	udance.maxqs
-28	590	618	60012	80	udance.maxqs
-28	590	618	60662	80	udance.maxqs
-28	590	618	59923	80	udance.maxqs
-28	590	618	60809	80	udance.maxqs
-28	590	618	61987	80	udance.maxqs
-28	590	618	60980	80	udance.maxqs
-28	590	618	62120	80	udance.maxqs
-28	590	618	63169	80	udance.maxqs
-28	590	618	63058	80	udance.maxqs
-27	591	618	63252	80	udance.maxqs
-28	590	618	62653	80	udance.maxqs
-28	590	618	61113	80	udance.maxqs
-28	590	618	63151	80	udance.maxqs
-28	590	618	7138	80	udance.maxqs
-28	590	618	61630	80	udance.maxqs
-28	590	618	63023	80	udance.maxqs
-28	590	618	9230	80	udance.maxqs
-28	590	618	7992	80	udance.maxqs
-28	590	618	61370	80	udance.maxqs
-28	590	618	8351	80	udance.maxqs
0	618	618	29642	80	udance.incremental
0	618	618	31147	80	udance.incremental
0	618	618	43757	80	udance.incremental
0	618	618	27081	80	udance.incremental
0	618	618	49689	80	udance.incremental
0	618	618	361	80	udance.incremental
0	618	618	53402	80	udance.incremental
0	618	618	43589	80	udance.incremental
0	618	618	52828	80	udance.incremental
0	618	618	49379	80	udance.incremental
0	618	618	48537	80	udance.incremental
0	618	618	13736	80	udance.incremental
0	618	618	51425	80	udance.incremental
0	618	618	49749	80	udance.incremental
0	618	618	53231	80	udance.incremental
0	618	618	52299	80	udance.incremental
0	618	618	47985	80	udance.incremental
0	618	618	34740	80	udance.incremental
0	618	618	1444	80	udance.incremental
0	618	618	45186	80	udance.incremental
0	618	618	36578	80	udance.incremental
0	618	618	39232	80	udance.incremental
0	618	618	481	80	udance.incremental
0	618	618	49428	80	udance.incremental
0	618	618	30324	80	udance.incremental
0	618	618	49175	80	udance.incremental
0	618	618	50774	80	udance.incremental
0	618	618	31919	80	udance.incremental
0	618	618	50138	80	udance.incremental
0	618	618	49755	80	udance.incremental
0	618	618	24985	80	udance.incremental
0	618	618	52830	80	udance.incremental
0	618	618	53988	80	udance.incremental
0	618	618	54541	80	udance.incremental
0	618	618	54716	80	udance.incremental
0	618	618	54289	80	udance.incremental
0	618	618	55190	80	udance.incremental
0	618	618	56062	80	udance.incremental
0	618	618	55033	80	udance.incremental
0	618	618	5678	80	udance.incremental
0	618	618	58391	80	udance.incremental
0	618	618	59369	80	udance.incremental
0	618	618	55165	80	udance.incremental
0	618	618	57058	80	udance.incremental
0	618	618	57170	80	udance.incremental
0	618	618	57253	80	udance.incremental
0	618	618	56874	80	udance.incremental
0	618	618	56204	80	udance.incremental
0	618	618	57661	80	udance.incremental
0	618	618	56880	80	udance.incremental
0	618	618	57909	80	udance.incremental
0	618	618	57193	80	udance.incremental
0	618	618	55714	80	udance.incremental
0	618	618	60615	80	udance.incremental
0	618	618	58278	80	udance.incremental
0	618	618	58255	80	udance.incremental
0	618	618	60248	80	udance.incremental
0	618	618	60012	80	udance.incremental
0	618	618	60809	80	udance.incremental
0	618	618	59923	80	udance.incremental
0	618	618	60662	80	udance.incremental
0	618	618	59174	80	udance.incremental
0	618	618	60610	80	udance.incremental
0	618	618	60019	80	udance.incremental
0	618	618	61370	80	udance.incremental
0	618	618	61113	80	udance.incremental
0	618	618	61630	80	udance.incremental
0	618	618	60980	80	udance.incremental
0	618	618	63058	80	udance.incremental
1	619	618	63252	80	udance.incremental
0	618	618	63151	80	udance.incremental
0	618	618	62120	80	udance.incremental
0	618	618	62653	80	udance.incremental
0	618	618	61987	80	udance.incremental
0	618	618	63169	80	udance.incremental
0	618	618	7992	80	udance.incremental
0	618	618	9230	80	udance.incremental
0	618	618	63023	80	udance.incremental
0	618	618	7138	80	udance.incremental
0	618	618	8351	80	udance.incremental
1	619	618	31147	80	placement
0	618	618	24985	80	placement
0	618	618	52830	80	placement
0	618	618	43589	80	placement
0	618	618	34740	80	placement
0	618	618	30324	80	placement
0	618	618	1444	80	placement
0	618	618	39232	80	placement
0	618	618	52828	80	placement
0	618	618	13736	80	placement
0	618	618	29642	80	placement
0	618	618	36578	80	placement
0	618	618	481	80	placement
0	618	618	50774	80	placement
0	618	618	31919	80	placement
0	618	618	49689	80	placement
0	618	618	49749	80	placement
1	619	618	50138	80	placement
1	619	618	43757	80	placement
0	618	618	49428	80	placement
0	618	618	45186	80	placement
0	618	618	47985	80	placement
0	618	618	49755	80	placement
0	618	618	53402	80	placement
0	618	618	27081	80	placement
0	618	618	49379	80	placement
0	618	618	51425	80	placement
0	618	618	53231	80	placement
1	619	618	361	80	placement
0	618	618	52299	80	placement
0	618	618	49175	80	placement
0	618	618	48537	80	placement
0	618	618	56204	80	placement
0	618	618	54289	80	placement
0	618	618	54716	80	placement
1	619	618	55165	80	placement
0	618	618	53988	80	placement
0	618	618	55190	80	placement
0	618	618	5678	80	placement
0	618	618	57058	80	placement
0	618	618	54541	80	placement
0	618	618	57909	80	placement
0	618	618	58391	80	placement
0	618	618	58255	80	placement
0	618	618	57170	80	placement
0	618	618	55033	80	placement
0	618	618	56874	80	placement
0	618	618	57193	80	placement
0	618	618	56062	80	placement
0	618	618	57253	80	placement
0	618	618	55714	80	placement
0	618	618	60662	80	placement
1	619	618	56880	80	placement
0	618	618	59923	80	placement
0	618	618	60610	80	placement
0	618	618	57661	80	placement
0	618	618	60012	80	placement
0	618	618	58278	80	placement
0	618	618	59174	80	placement
0	618	618	60248	80	placement
0	618	618	59369	80	placement
0	618	618	60809	80	placement
0	618	618	60615	80	placement
0	618	618	60019	80	placement
0	618	618	61113	80	placement
0	618	618	60980	80	placement
0	618	618	62653	80	placement
0	618	618	61630	80	placement
0	618	618	61370	80	placement
0	618	618	61987	80	placement
0	618	618	62120	80	placement
0	618	618	63023	80	placement
0	618	618	63169	80	placement
1	619	618	63058	80	placement
0	618	618	63151	80	placement
0	618	618	63252	80	placement
1	619	618	7138	80	placement
0	618	618	7992	80	placement
0	618	618	9230	80	placement
0	618	618	8351	80	placement
-49	569	618	31919	160	udance.maxqs
-49	569	618	30324	160	udance.maxqs
-49	569	618	31147	160	udance.maxqs
-49	569	618	24985	160	udance.maxqs
-49	569	618	35277	160	udance.maxqs
-49	569	618	11731	160	udance.maxqs
-49	569	618	34740	160	udance.maxqs
-49	569	618	19798	160	udance.maxqs
-49	569	618	24919	160	udance.maxqs
-49	569	618	12683	160	udance.maxqs
-49	569	618	28422	160	udance.maxqs
-49	569	618	22202	160	udance.maxqs
-49	569	618	34557	160	udance.maxqs
-49	569	618	35719	160	udance.maxqs
-49	569	618	13736	160	udance.maxqs
-49	569	618	18960	160	udance.maxqs
-49	569	618	35030	160	udance.maxqs
-49	569	618	27081	160	udance.maxqs
-49	569	618	17653	160	udance.maxqs
-49	569	618	10045	160	udance.maxqs
-49	569	618	22382	160	udance.maxqs
-49	569	618	25263	160	udance.maxqs
-49	569	618	29642	160	udance.maxqs
-49	569	618	22399	160	udance.maxqs
-49	569	618	21637	160	udance.maxqs
-49	569	618	2750	160	udance.maxqs
-49	569	618	32594	160	udance.maxqs
-49	569	618	19284	160	udance.maxqs
-49	569	618	361	160	udance.maxqs
-49	569	618	31209	160	udance.maxqs
-49	569	618	36578	160	udance.maxqs
-49	569	618	1444	160	udance.maxqs
-49	569	618	39232	160	udance.maxqs
-49	569	618	43589	160	udance.maxqs
-49	569	618	3968	160	udance.maxqs
-49	569	618	37778	160	udance.maxqs
-49	569	618	38437	160	udance.maxqs
-49	569	618	481	160	udance.maxqs
-49	569	618	48537	160	udance.maxqs
-49	569	618	49175	160	udance.maxqs
-49	569	618	43757	160	udance.maxqs
-49	569	618	45186	160	udance.maxqs
-49	569	618	50468	160	udance.maxqs
-49	569	618	46636	160	udance.maxqs
-49	569	618	50138	160	udance.maxqs
-49	569	618	49428	160	udance.maxqs
-49	569	618	49802	160	udance.maxqs
-49	569	618	47707	160	udance.maxqs
-48	570	618	49689	160	udance.maxqs
-49	569	618	50034	160	udance.maxqs
-49	569	618	42342	160	udance.maxqs
-49	569	618	49985	160	udance.maxqs
-49	569	618	50241	160	udance.maxqs
-49	569	618	47985	160	udance.maxqs
-49	569	618	49755	160	udance.maxqs
-49	569	618	49827	160	udance.maxqs
-49	569	618	49587	160	udance.maxqs
-49	569	618	50299	160	udance.maxqs
-49	569	618	49379	160	udance.maxqs
-49	569	618	50516	160	udance.maxqs
-49	569	618	49749	160	udance.maxqs
-49	569	618	50862	160	udance.maxqs
-49	569	618	50391	160	udance.maxqs
-49	569	618	50774	160	udance.maxqs
-49	569	618	52299	160	udance.maxqs
-49	569	618	51425	160	udance.maxqs
-49	569	618	52358	160	udance.maxqs
-49	569	618	51210	160	udance.maxqs
-49	569	618	52520	160	udance.maxqs
-49	569	618	51401	160	udance.maxqs
-49	569	618	52022	160	udance.maxqs
-49	569	618	52980	160	udance.maxqs
-49	569	618	52830	160	udance.maxqs
-49	569	618	54213	160	udance.maxqs
-49	569	618	55033	160	udance.maxqs
-49	569	618	52828	160	udance.maxqs
-49	569	618	53231	160	udance.maxqs
-49	569	618	53165	160	udance.maxqs
-49	569	618	53988	160	udance.maxqs
-49	569	618	5678	160	udance.maxqs
-49	569	618	56204	160	udance.maxqs
-49	569	618	56874	160	udance.maxqs
-49	569	618	55833	160	udance.maxqs
-49	569	618	56029	160	udance.maxqs
-49	569	618	55190	160	udance.maxqs
-49	569	618	54289	160	udance.maxqs
-49	569	618	56062	160	udance.maxqs
-48	570	618	53402	160	udance.maxqs
-49	569	618	54874	160	udance.maxqs
-49	569	618	55714	160	udance.maxqs
-49	569	618	54677	160	udance.maxqs
-49	569	618	55165	160	udance.maxqs
-49	569	618	56880	160	udance.maxqs
-49	569	618	57058	160	udance.maxqs
-49	569	618	54541	160	udance.maxqs
-49	569	618	54716	160	udance.maxqs
-49	569	618	57170	160	udance.maxqs
-49	569	618	58477	160	udance.maxqs
-49	569	618	57253	160	udance.maxqs
-49	569	618	57909	160	udance.maxqs
-49	569	618	57193	160	udance.maxqs
-49	569	618	57265	160	udance.maxqs
-49	569	618	57941	160	udance.maxqs
-49	569	618	57661	160	udance.maxqs
-49	569	618	58278	160	udance.maxqs
-49	569	618	58978	160	udance.maxqs
-49	569	618	58255	160	udance.maxqs
-49	569	618	59502	160	udance.maxqs
-49	569	618	58391	160	udance.maxqs
-49	569	618	58829	160	udance.maxqs
-49	569	618	60809	160	udance.maxqs
-49	569	618	60248	160	udance.maxqs
-49	569	618	59923	160	udance.maxqs
-49	569	618	59252	160	udance.maxqs
-49	569	618	60980	160	udance.maxqs
-49	569	618	58800	160	udance.maxqs
-49	569	618	60019	160	udance.maxqs
-49	569	618	60012	160	udance.maxqs
-49	569	618	58601	160	udance.maxqs
-49	569	618	60615	160	udance.maxqs
-49	569	618	60665	160	udance.maxqs
-49	569	618	59076	160	udance.maxqs
-49	569	618	60447	160	udance.maxqs
-49	569	618	60610	160	udance.maxqs
-49	569	618	60662	160	udance.maxqs
-49	569	618	59174	160	udance.maxqs
-49	569	618	59991	160	udance.maxqs
-49	569	618	59369	160	udance.maxqs
-49	569	618	61370	160	udance.maxqs
-49	569	618	61113	160	udance.maxqs
-49	569	618	61507	160	udance.maxqs
-49	569	618	61335	160	udance.maxqs
-49	569	618	61869	160	udance.maxqs
-49	569	618	61604	160	udance.maxqs
-49	569	618	61630	160	udance.maxqs
-49	569	618	61987	160	udance.maxqs
-49	569	618	62120	160	udance.maxqs
-49	569	618	62515	160	udance.maxqs
-49	569	618	62565	160	udance.maxqs
-49	569	618	62222	160	udance.maxqs
-49	569	618	63023	160	udance.maxqs
-49	569	618	62049	160	udance.maxqs
-49	569	618	63058	160	udance.maxqs
-49	569	618	62248	160	udance.maxqs
-49	569	618	62419	160	udance.maxqs
-49	569	618	62729	160	udance.maxqs
-49	569	618	7992	160	udance.maxqs
-49	569	618	9201	160	udance.maxqs
-49	569	618	62653	160	udance.maxqs
-48	570	618	6261	160	udance.maxqs
-49	569	618	63364	160	udance.maxqs
-49	569	618	6435	160	udance.maxqs
-49	569	618	63169	160	udance.maxqs
-49	569	618	7138	160	udance.maxqs
-49	569	618	63747	160	udance.maxqs
-49	569	618	63151	160	udance.maxqs
-48	570	618	63252	160	udance.maxqs
-49	569	618	63679	160	udance.maxqs
-49	569	618	8351	160	udance.maxqs
-49	569	618	9230	160	udance.maxqs
0	618	618	11731	160	udance.incremental
0	618	618	361	160	udance.incremental
0	618	618	34740	160	udance.incremental
0	618	618	19798	160	udance.incremental
0	618	618	22399	160	udance.incremental
0	618	618	34557	160	udance.incremental
0	618	618	27081	160	udance.incremental
0	618	618	31147	160	udance.incremental
0	618	618	31919	160	udance.incremental
0	618	618	22202	160	udance.incremental
0	618	618	30324	160	udance.incremental
0	618	618	28422	160	udance.incremental
0	618	618	25263	160	udance.incremental
0	618	618	21637	160	udance.incremental
0	618	618	36578	160	udance.incremental
0	618	618	35277	160	udance.incremental
0	618	618	1444	160	udance.incremental
0	618	618	12683	160	udance.incremental
0	618	618	22382	160	udance.incremental
0	618	618	2750	160	udance.incremental
0	618	618	29642	160	udance.incremental
0	618	618	19284	160	udance.incremental
0	618	618	18960	160	udance.incremental
0	618	618	17653	160	udance.incremental
0	618	618	35030	160	udance.incremental
0	618	618	13736	160	udance.incremental
0	618	618	35719	160	udance.incremental
0	618	618	31209	160	udance.incremental
0	618	618	24919	160	udance.incremental
0	618	618	10045	160	udance.incremental
0	618	618	24985	160	udance.incremental
0	618	618	32594	160	udance.incremental
0	618	618	37778	160	udance.incremental
0	618	618	39232	160	udance.incremental
0	618	618	38437	160	udance.incremental
0	618	618	3968	160	udance.incremental
0	618	618	43757	160	udance.incremental
0	618	618	42342	160	udance.incremental
0	618	618	45186	160	udance.incremental
0	618	618	43589	160	udance.incremental
0	618	618	46636	160	udance.incremental
0	618	618	47985	160	udance.incremental
0	618	618	47707	160	udance.incremental
0	618	618	48537	160	udance.incremental
0	618	618	49587	160	udance.incremental
0	618	618	49175	160	udance.incremental
0	618	618	49379	160	udance.incremental
0	618	618	481	160	udance.incremental
0	618	618	49755	160	udance.incremental
0	618	618	49802	160	udance.incremental
0	618	618	50468	160	udance.incremental
0	618	618	49985	160	udance.incremental
0	618	618	50241	160	udance.incremental
0	618	618	49827	160	udance.incremental
0	618	618	50138	160	udance.incremental
0	618	618	49428	160	udance.incremental
1	619	618	49689	160	udance.incremental
0	618	618	50516	160	udance.incremental
0	618	618	50774	160	udance.incremental
0	618	618	50862	160	udance.incremental
0	618	618	49749	160	udance.incremental
0	618	618	50034	160	udance.incremental
0	618	618	50299	160	udance.incremental
0	618	618	50391	160	udance.incremental
0	618	618	51401	160	udance.incremental
0	618	618	51210	160	udance.incremental
0	618	618	52299	160	udance.incremental
0	618	618	51425	160	udance.incremental
0	618	618	53231	160	udance.incremental
0	618	618	52830	160	udance.incremental
0	618	618	53988	160	udance.incremental
0	618	618	52022	160	udance.incremental
0	618	618	52520	160	udance.incremental
0	618	618	52828	160	udance.incremental
0	618	618	53165	160	udance.incremental
0	618	618	52980	160	udance.incremental
0	618	618	52358	160	udance.incremental
0	618	618	55190	160	udance.incremental
1	619	618	53402	160	udance.incremental
0	618	618	54213	160	udance.incremental
0	618	618	54289	160	udance.incremental
0	618	618	55033	160	udance.incremental
0	618	618	54874	160	udance.incremental
0	618	618	55165	160	udance.incremental
0	618	618	55714	160	udance.incremental
0	618	618	54541	160	udance.incremental
0	618	618	54677	160	udance.incremental
0	618	618	54716	160	udance.incremental
0	618	618	55833	160	udance.incremental
0	618	618	56062	160	udance.incremental
0	618	618	5678	160	udance.incremental
0	618	618	56029	160	udance.incremental
0	618	618	56204	160	udance.incremental
0	618	618	56880	160	udance.incremental
0	618	618	57058	160	udance.incremental
0	618	618	56874	160	udance.incremental
0	618	618	57170	160	udance.incremental
0	618	618	57253	160	udance.incremental
0	618	618	57265	160	udance.incremental
0	618	618	57193	160	udance.incremental
0	618	618	57661	160	udance.incremental
0	618	618	57909	160	udance.incremental
0	618	618	58255	160	udance.incremental
0	618	618	58601	160	udance.incremental
0	618	618	58391	160	udance.incremental
0	618	618	57941	160	udance.incremental
0	618	618	58477	160	udance.incremental
0	618	618	58829	160	udance.incremental
0	618	618	58278	160	udance.incremental
0	618	618	58800	160	udance.incremental
0	618	618	59252	160	udance.incremental
0	618	618	58978	160	udance.incremental
0	618	618	59991	160	udance.incremental
0	618	618	59369	160	udance.incremental
0	618	618	59076	160	udance.incremental
0	618	618	59174	160	udance.incremental
0	618	618	60012	160	udance.incremental
0	618	618	59502	160	udance.incremental
0	618	618	60019	160	udance.incremental
0	618	618	60610	160	udance.incremental
0	618	618	60248	160	udance.incremental
0	618	618	60447	160	udance.incremental
0	618	618	60662	160	udance.incremental
0	618	618	59923	160	udance.incremental
0	618	618	60615	160	udance.incremental
0	618	618	60665	160	udance.incremental
0	618	618	60809	160	udance.incremental
0	618	618	60980	160	udance.incremental
0	618	618	61113	160	udance.incremental
0	618	618	61370	160	udance.incremental
0	618	618	61335	160	udance.incremental
0	618	618	61507	160	udance.incremental
0	618	618	62049	160	udance.incremental
0	618	618	62120	160	udance.incremental
0	618	618	61604	160	udance.incremental
0	618	618	63023	160	udance.incremental
0	618	618	61987	160	udance.incremental
0	618	618	61869	160	udance.incremental
0	618	618	61630	160	udance.incremental
0	618	618	62248	160	udance.incremental
0	618	618	62222	160	udance.incremental
0	618	618	62565	160	udance.incremental
1	619	618	6261	160	udance.incremental
0	618	618	62419	160	udance.incremental
0	618	618	63169	160	udance.incremental
0	618	618	62653	160	udance.incremental
0	618	618	62515	160	udance.incremental
0	618	618	62729	160	udance.incremental
0	618	618	63058	160	udance.incremental
0	618	618	63151	160	udance.incremental
0	618	618	7138	160	udance.incremental
0	618	618	63364	160	udance.incremental
0	618	618	63747	160	udance.incremental
0	618	618	63679	160	udance.incremental
