1	0.00638573
1	0.00638666
0.98	0.00639272
0.89	0.00640344
0.99	0.00640433
0.98	0.00641518
0.54	0.00642872
0.99	0.00643697
0.57	0.00646046
0.97	0.00646877
0.64	0.00650878
0.47	0.00651515
0.93	0.00653496
0.48	0.00655959
0.47	0.00657677
0.99	0.00658385
0.8	0.00660279
0.95	0.0066149
0.71	0.00661821
0.45	0.00663847
0.62	0.00664547
1	0.00666774
1	0.00671874
0.97	0.00672807
0.99	0.00675687
0.39	0.00676277
0.98	0.006771
1	0.00680819
0.33	0.0068155
0.59	0.00683757
0.38	0.0068748
0.35	0.00689514
0.86	0.00691338
0.82	0.00692946
0.72	0.0069471
0.49	0.00696152
0.42	0.00701031
0.67	0.00701864
0.95	0.00704158
0.6	0.00704657
1	0.00705107
0.79	0.00707552
0.88	0.0070757
0.83	0.0070814
0.43	0.00709809
0.62	0.00713072
1	0.00715357
0.85	0.00715743
0.84	0.007159
0.51	0.00718053
0.59	0.00718324
0.62	0.00720199
0.75	0.00720394
0.48	0.00722236
0.95	0.00724092
0.86	0.00725199
0.68	0.0072603
0.48	0.00727274
0.5	0.00728038
0.96	0.00728281
0.22	0.0072951
0.58	0.00731358
1	0.00731719
0.41	0.00731856
0.44	0.00732029
0.99	0.00733673
0.95	0.00734007
0.75	0.00734997
0.94	0.00735575
0.62	0.00738147
0.93	0.00743257
0.37	0.007433
1	0.00743554
0.94	0.00746974
0.58	0.00747704
0.52	0.00748071
0.74	0.00748263
1	0.0074949
1	0.00750211
0.55	0.00751945
0.9	0.0075201
0.55	0.00753123
0.97	0.00755089
0.96	0.00755532
0.83	0.00757639
0.99	0.00758032
1	0.00758793
0.48	0.0075921
0.98	0.00759254
0.68	0.00761035
0.44	0.00761982
0.69	0.00762373
1	0.00763439
1	0.00764864
0.65	0.00765052
0.86	0.00765528
1	0.00771283
0.69	0.00771324
1	0.00772384
0.91	0.00773904
0.98	0.00774748
0.85	0.00777153
0.63	0.00778067
0.81	0.00779335
0.58	0.00780094
1	0.00782535
0.83	0.00783417
0.95	0.00784134
0.93	0.00784487
1	0.00786783
0.63	0.00786815
0.84	0.00788138
0.8	0.00791371
0.57	0.00791947
0.42	0.00795166
0.73	0.00796727
0.77	0.00797287
0.99	0.00799728
0.99	0.00800337
0.89	0.00802866
1	0.00803439
1	0.0080435
1	0.00806705
1	0.0080675
0.79	0.00807888
1	0.00807914
0.34	0.0081154
0.42	0.00811974
1	0.00814007
0.57	0.00816723
0.68	0.00816832
0.47	0.00816955
0.44	0.00818413
0.95	0.00819029
0.52	0.00819214
0.68	0.00819217
1	0.0082044
1	0.00821666
0.95	0.0082193
0.81	0.00821996
0.66	0.0082293
1	0.00823331
0.73	0.00823631
0.41	0.00824353
0.58	0.0082474
0.99	0.00824823
0.61	0.00826073
0.39	0.00826193
0.55	0.00827809
0.41	0.00828088
0.34	0.00830262
0.91	0.00830928
0.38	0.0083128
0.99	0.00832251
0.44	0.00832511
0.44	0.00832853
0.83	0.00833462
0.89	0.00834465
0.73	0.00835348
1	0.00835698
1	0.00836265
1	0.00836805
0.99	0.00836923
0.78	0.00839237
0.59	0.00839804
0.67	0.00840163
0.81	0.00840354
0.95	0.0084215
0.53	0.00843114
0.94	0.00843479
1	0.00844411
0.82	0.0084509
0.56	0.00845595
0.98	0.00845653
0.75	0.00850885
0.99	0.00851465
0.85	0.00852505
0.52	0.00853149
0.62	0.00853193
0.83	0.00855358
1	0.00855842
1	0.00856002
1	0.0085973
0.49	0.00859742
1	0.00859895
0.38	0.00861144
0.72	0.00862203
1	0.00863921
0.97	0.00866106
0.38	0.00866561
0.83	0.00868033
0.46	0.00868593
0.65	0.00870431
1	0.00870721
0.55	0.0087265
0.54	0.00874114
0.82	0.00875568
0.48	0.00875831
0.65	0.00875922
1	0.00876839
0.96	0.00877137
0.96	0.00878101
0.55	0.00881633
0.89	0.00882065
0.59	0.00882571
0.76	0.00886045
0.28	0.0088678
1	0.00889233
0.95	0.00889309
0.68	0.00889663
1	0.00890051
0.99	0.00890158
0.84	0.00890679
0.73	0.0089108
0.72	0.00892893
1	0.00893308
0.5	0.00894842
0.87	0.00896931
0.26	0.00896941
0.41	0.00897744
0.51	0.00900489
0.96	0.00900728
0.48	0.00901506
0.64	0.00903206
0.59	0.00903674
1	0.00904675
0.8	0.00905104
0.56	0.0090868
1	0.00908708
1	0.00908814
0.95	0.00908858
0.4	0.00909455
0.98	0.00910017
0.31	0.00910476
0.91	0.00911208
0.96	0.00911638
0.61	0.00914093
0.34	0.00914165
0.95	0.00914229
1	0.00914856
0.59	0.00915621
0.68	0.00916095
0.87	0.00916524
0.41	0.00918187
0.73	0.00918961
0.99	0.00919441
0.97	0.00921271
0.58	0.0092141
1	0.00921842
1	0.00922289
0.96	0.00922311
0.61	0.00922926
0.99	0.00922949
0.91	0.00922968
0.78	0.00923365
1	0.00923495
0.97	0.00923809
0.98	0.00924045
1	0.00924348
0.94	0.00927529
0.83	0.0092805
0.78	0.00930393
0.49	0.00931924
0.89	0.00932348
0.86	0.0093363
1	0.00935648
0.64	0.00939955
0.64	0.00941728
1	0.00943613
0.99	0.00948792
0.39	0.00951147
1	0.00951936
0.98	0.00953617
0.92	0.0095371
0.35	0.0095379
0.24	0.0095458
0.93	0.00954785
0.93	0.00954908
0.63	0.00955255
1	0.00955624
1	0.0095675
0.95	0.009598
0.91	0.00960456
0.42	0.00961287
1	0.00962144
0.48	0.00967665
1	0.00968547
1	0.00969957
0.69	0.00970478
1	0.00971944
0.53	0.00973155
0.94	0.0097369
0.53	0.00974025
0.79	0.00975014
1	0.00975074
0.68	0.00975583
0.67	0.00978144
0.69	0.00979712
1	0.00979871
0.97	0.00980066
0.99	0.00982342
1	0.00983051
0.75	0.00983105
1	0.00984884
0.36	0.00985847
0.74	0.00988689
1	0.00990221
0.99	0.00990976
0.94	0.00991469
0.98	0.00992943
0.98	0.00992961
0.58	0.00993019
0.79	0.00997755
0.39	0.00998412
0.92	0.00998536
0.33	0.00999654
1	0.0100152
0.86	0.0100613
0.77	0.010069
1	0.0100743
0.96	0.010079
0.41	0.0100854
0.47	0.0101055
0.63	0.0101343
0.99	0.0101503
0.36	0.0101547
0.99	0.0102039
0.41	0.0102072
0.58	0.0102092
0.68	0.0102148
0.49	0.0102243
0.96	0.0102377
1	0.0102428
0.39	0.010251
0.9	0.0102588
0.99	0.0102652
0.54	0.0102697
0.77	0.0102705
0.5	0.0102744
0.35	0.0102823
0.75	0.0102829
1	0.0102848
1	0.0102964
0.98	0.0103016
0.42	0.0103497
0.99	0.0103509
0.43	0.0103628
1	0.010363
0.94	0.0103773
1	0.0104036
0.43	0.0104108
0.99	0.0104158
0.87	0.0104255
1	0.0104307
0.99	0.0104424
0.98	0.0104465
0.88	0.0104579
0.73	0.0104738
0.99	0.0104774
1	0.0104942
1	0.0105022
0.94	0.0105057
0.99	0.0105077
0.5	0.0105143
0.53	0.0105227
0.68	0.0105334
1	0.0105353
1	0.0105364
0.46	0.0105435
0.98	0.0105438
0.98	0.0105506
0.49	0.0105527
0.7	0.0105548
0.37	0.0105602
1	0.010574
0.66	0.0106126
0.43	0.0106282
0.66	0.0106334
0.82	0.010648
0.88	0.0106585
1	0.010666
0.82	0.0106726
1	0.0106832
0.74	0.01071
0.79	0.0107302
0.94	0.0107569
0.57	0.0107694
1	0.0107718
1	0.010778
1	0.0107894
0.99	0.0107913
0.79	0.0107917
0.33	0.0107967
1	0.0108026
1	0.0108031
0.39	0.0108045
0.99	0.0108307
0.65	0.0108521
0.84	0.0108557
0.79	0.0108585
0.93	0.0108717
0.98	0.0108747
1	0.0108815
0.54	0.0108817
0.78	0.0108963
0.74	0.0109163
0.9	0.0109299
0.9	0.0109375
1	0.0109379
0.78	0.010946
1	0.0109537
0.94	0.0109632
0.98	0.010979
0.91	0.0109799
0.73	0.0109867
0.99	0.0110011
0.69	0.0110109
1	0.011014
1	0.0110278
0.99	0.0110366
0.98	0.0110598
0.88	0.0110619
0.98	0.0110717
0.92	0.0110739
0.96	0.0110864
0.93	0.0111
1	0.0111117
0.49	0.0111122
0.84	0.011114
0.47	0.0111172
0.97	0.0111499
1	0.0111601
0.49	0.0111636
0.99	0.0111673
0.53	0.0111717
0.5	0.0111745
0.44	0.0111749
0.98	0.011181
1	0.0111828
1	0.0111848
0.45	0.0112077
0.43	0.0112238
0.6	0.0112243
1	0.0112307
1	0.0112553
0.99	0.0112563
1	0.0112619
1	0.0112762
1	0.0112777
0.88	0.0112835
0.93	0.0112835
0.68	0.0113075
0.71	0.0113077
0.61	0.0113098
0.61	0.0113101
0.79	0.0113103
0.92	0.0113223
1	0.0113243
0.66	0.0113296
0.38	0.0113437
1	0.0113513
1	0.0113586
1	0.0113591
0.97	0.0113612
0.61	0.0113734
0.64	0.0113846
0.41	0.0113913
0.99	0.0113963
1	0.0113999
0.99	0.0114061
1	0.0114062
1	0.0114075
0.96	0.011415
0.99	0.0114169
0.81	0.0114241
0.64	0.0114293
0.8	0.0114355
1	0.0114372
0.95	0.0114487
0.41	0.0114576
1	0.0114673
0.94	0.0114816
0.57	0.011483
0.99	0.0114934
0.8	0.0114955
0.83	0.0115236
0.5	0.0115237
1	0.0115357
0.98	0.0115447
0.94	0.0115454
0.67	0.0115509
0.56	0.0115581
0.99	0.0115602
0.55	0.0115711
0.69	0.0115827
0.94	0.0115829
1	0.011584
1	0.0116003
0.18	0.0116023
0.98	0.0116287
1	0.0116404
0.97	0.0116414
1	0.0116459
0.44	0.0116473
0.83	0.0116563
1	0.0116654
1	0.0116766
0.98	0.011684
0.51	0.0116894
0.75	0.0116931
0.9	0.0117005
0.52	0.0117012
1	0.0117108
0.54	0.0117142
0.83	0.0117225
0.61	0.0117371
1	0.0117378
0.87	0.0117461
0.99	0.0117578
1	0.0117615
0.92	0.0117636
0.75	0.0117715
1	0.0117887
1	0.0117931
0.52	0.0118121
0.99	0.0118304
0.61	0.0118362
0.89	0.0118502
1	0.0118607
1	0.0118616
0.71	0.011877
0.95	0.0118829
0.46	0.0118862
1	0.0118868
0.95	0.0118874
0.31	0.0118945
0.59	0.011898
0.95	0.0119069
0.62	0.011919
0.94	0.0119257
0.83	0.0119712
0.84	0.0119736
1	0.0119744
0.96	0.0119827
0.9	0.0120073
0.99	0.0120206
1	0.0120279
0.96	0.0120332
0.96	0.0120359
1	0.0120367
0.99	0.012037
1	0.0120399
0.59	0.0120425
0.68	0.0120505
1	0.0120593
0.9	0.0120599
1	0.0120859
1	0.0120935
0.7	0.0120947
0.23	0.0120957
1	0.0121161
0.93	0.0121228
0.82	0.0121236
1	0.0121306
0.79	0.0121323
0.99	0.0121346
1	0.0121555
0.92	0.0121561
0.99	0.0121576
1	0.0121614
1	0.0121737
1	0.0121791
0.99	0.0121805
1	0.0121853
0.72	0.0121858
1	0.0122017
0.76	0.0122075
0.69	0.0122078
0.89	0.0122099
0.52	0.0122203
0.28	0.0122236
0.94	0.0122298
0.97	0.0122373
1	0.0122475
1	0.0122587
0.99	0.0122641
0.33	0.0122955
1	0.0122968
0.67	0.0123047
1	0.0123077
1	0.0123136
0.97	0.0123171
0.94	0.0123189
1	0.0123196
0.85	0.0123208
1	0.0123239
1	0.0123274
1	0.0123319
1	0.0123335
1	0.0123458
1	0.0123507
0.97	0.0123515
0.9	0.0123562
1	0.0123567
0.38	0.0123762
0.89	0.0123953
1	0.0123973
1	0.0124234
0.96	0.0124241
1	0.0124315
0.82	0.0124433
0.91	0.0124442
0.28	0.0124444
0.41	0.0124457
1	0.0124478
0.61	0.0124495
1	0.0124504
1	0.0124566
1	0.0124573
0.98	0.0124645
0.3	0.012466
1	0.0124706
0.52	0.0124967
0.89	0.0125098
1	0.0125125
0.61	0.0125131
0.99	0.0125281
1	0.0125297
0.56	0.0125431
1	0.012552
1	0.0125785
1	0.0125837
1	0.0125845
1	0.0125849
0.91	0.0125865
0.96	0.0125933
0.79	0.0126027
0.82	0.0126052
1	0.0126105
1	0.0126127
1	0.0126183
0.68	0.0126229
1	0.0126234
0.53	0.0126236
0.99	0.0126398
0.97	0.0126603
0.57	0.0126696
1	0.0126735
0.91	0.0126865
0.31	0.0126932
0.98	0.0126951
1	0.0126961
0.47	0.0126966
0.98	0.0126974
0.91	0.0127145
0.56	0.0127181
0.97	0.0127189
0.73	0.0127199
0.96	0.01272
1	0.0127215
0.41	0.0127232
1	0.0127333
0.92	0.0127351
1	0.0127488
0.97	0.0127506
1	0.0127531
0.97	0.0127599
0.46	0.0127687
0.9	0.0127929
0.81	0.0128092
0.99	0.0128124
0.41	0.0128271
0.99	0.0128312
0.37	0.0128345
0.53	0.0128411
0.93	0.0128508
1	0.0128535
0.39	0.0128628
0.82	0.0128633
1	0.0128643
0.93	0.0128773
0.85	0.0128796
0.55	0.0128996
0.71	0.0129032
1	0.0129104
0.4	0.0129112
1	0.012927
0.55	0.0129322
1	0.012933
1	0.0129391
1	0.0129438
0.42	0.0129463
1	0.0129485
1	0.0129515
1	0.0129582
0.56	0.0129636
1	0.0129655
0.96	0.0129931
0.67	0.0130126
1	0.0130418
0.99	0.0130472
1	0.0130598
0.96	0.0130613
0.6	0.0130653
1	0.0130919
0.45	0.0130996
1	0.0131016
1	0.0131033
1	0.0131206
0.39	0.0131348
0.27	0.0131351
1	0.0131776
0.74	0.0131811
1	0.013201
0.43	0.0132068
0.52	0.0132087
1	0.0132109
1	0.013215
1	0.0132154
1	0.0132173
0.41	0.0132179
1	0.0132273
0.83	0.013229
1	0.0132307
1	0.0132468
0.62	0.0132574
1	0.0132586
0.99	0.0132725
0.44	0.0132785
1	0.0132811
1	0.0132835
0.97	0.0132837
0.92	0.0132893
1	0.0132975
1	0.0133033
0.99	0.0133045
0.5	0.0133106
1	0.0133132
1	0.0133193
0.9	0.0133226
0.95	0.013324
0.97	0.0133395
1	0.0133398
0.66	0.0133411
1	0.013378
1	0.0133795
0.81	0.0133821
1	0.0134002
0.46	0.0134108
0.53	0.013413
0.98	0.0134228
1	0.0134253
0.47	0.0134347
0.99	0.0134358
0.71	0.0134379
0.41	0.0134467
1	0.0134492
1	0.0134532
1	0.0134553
0.85	0.0134584
0.98	0.0134605
0.97	0.0134703
0.69	0.0134757
1	0.013483
0.86	0.013501
1	0.0135121
1	0.0135148
1	0.0135243
0.6	0.0135321
0.99	0.0135556
0.69	0.0135577
1	0.013561
0.58	0.0135692
1	0.0135734
1	0.0135764
0.8	0.0135781
0.94	0.0135864
1	0.0135916
0.55	0.0135938
0.98	0.0136019
1	0.0136069
1	0.0136072
0.5	0.0136242
0.6	0.0136326
0.48	0.0136471
0.82	0.01365
0.5	0.0136558
1	0.0136597
1	0.0136621
0.85	0.0136699
1	0.0136709
1	0.0136714
0.95	0.0136757
0.58	0.0136815
1	0.0136954
1	0.0136963
0.32	0.0137003
0.89	0.0137029
1	0.0137165
0.58	0.0137274
0.98	0.0137288
0.55	0.0137317
0.9	0.0137372
1	0.0137429
0.72	0.0137464
1	0.0137772
0.99	0.0137907
0.99	0.0137983
1	0.0138005
0.68	0.0138033
0.47	0.013814
0.9	0.0138175
1	0.0138239
0.35	0.013828
0.88	0.0138351
1	0.0138376
0.98	0.0138476
0.82	0.0138517
0.59	0.0138659
1	0.013884
0.98	0.0138917
1	0.0138935
0.47	0.0138946
1	0.0138959
1	0.013899
0.62	0.0139068
0.73	0.0139069
1	0.013916
0.66	0.0139251
0.77	0.0139327
1	0.0139395
1	0.0139472
1	0.0139514
0.86	0.0139693
1	0.0139702
1	0.0139739
1	0.0139766
1	0.0139806
0.92	0.01399
0.96	0.013995
0.97	0.0140044
0.93	0.0140071
0.82	0.0140096
0.99	0.0140112
1	0.0140307
0.99	0.0140369
0.64	0.0140414
1	0.014053
0.9	0.0140604
1	0.0140855
1	0.0140874
0.42	0.0140955
0.97	0.0140998
1	0.0141012
1	0.0141042
0.96	0.014107
1	0.0141143
0.81	0.0141158
0.97	0.0141196
0.99	0.0141203
1	0.0141312
0.69	0.0141348
1	0.0141356
1	0.0141455
0.9	0.0141498
0.96	0.0141546
1	0.0141613
1	0.0141664
0.84	0.0141685
1	0.014172
1	0.0141749
1	0.0141796
1	0.0141804
1	0.0141825
1	0.014184
0.74	0.0142006
1	0.0142377
0.97	0.0142378
1	0.0142423
0.56	0.0142438
1	0.0142467
0.95	0.0142477
0.28	0.0142494
0.76	0.0142542
0.72	0.0142803
0.97	0.0142822
0.87	0.0142938
0.85	0.0143014
1	0.0143163
0.48	0.0143198
1	0.014328
1	0.0143282
1	0.0143363
0.95	0.0143401
0.86	0.0143408
1	0.014346
1	0.0143511
1	0.0143524
0.97	0.0143577
1	0.0143631
0.99	0.0143752
1	0.0143897
1	0.0143926
0.99	0.0143963
0.36	0.0143979
1	0.0144078
0.68	0.0144101
0.99	0.0144104
1	0.0144196
0.99	0.0144215
0.87	0.0144227
0.59	0.0144282
1	0.0144313
1	0.0144417
1	0.0144446
1	0.0144481
1	0.0144579
1	0.0144581
1	0.014494
1	0.0145049
1	0.0145102
0.99	0.0145359
0.68	0.0145385
1	0.0145491
1	0.0145622
1	0.0145635
0.63	0.0145674
1	0.0145689
1	0.0145712
0.51	0.0145807
1	0.0145923
1	0.0146227
0.45	0.0146298
1	0.0146331
0.32	0.0146556
1	0.0146556
0.74	0.0146718
1	0.014686
1	0.0146907
0.34	0.0146927
1	0.0147039
1	0.0147094
1	0.0147129
1	0.0147333
1	0.0147391
1	0.0147484
1	0.01478
0.93	0.0147883
1	0.014795
1	0.0148027
0.97	0.0148044
1	0.0148105
0.63	0.014812
0.81	0.0148246
0.64	0.0148251
0.87	0.014831
0.84	0.014835
1	0.0148353
1	0.0148497
1	0.0148573
1	0.0148705
0.79	0.0148757
1	0.0148839
1	0.0148845
1	0.0148857
0.98	0.0148985
0.59	0.014914
1	0.0149143
1	0.0149162
1	0.0149245
1	0.0149282
0.97	0.0149299
1	0.0149367
1	0.014938
0.55	0.0149392
0.97	0.0149613
0.93	0.0149624
1	0.014968
1	0.0149774
1	0.0149844
0.38	0.0149855
1	0.0149858
1	0.0149861
1	0.0149998
1	0.0150064
0.98	0.0150112
1	0.0150122
1	0.0150202
1	0.0150331
0.4	0.0150434
1	0.0150502
1	0.0150615
1	0.0150654
1	0.0150671
1	0.0150778
1	0.0150883
0.91	0.0150919
1	0.015101
0.98	0.0151062
1	0.0151148
0.99	0.015123
1	0.0151262
0.44	0.0151277
0.97	0.0151282
0.97	0.0151299
0.61	0.0151321
0.99	0.015134
0.71	0.0151435
1	0.0151435
0.75	0.0151472
1	0.0151494
0.98	0.0151515
1	0.0151579
0.99	0.015158
1	0.01516
0.87	0.0151629
0.55	0.0151733
1	0.0151864
0.97	0.0151937
0.99	0.0152031
0.34	0.0152171
0.98	0.0152178
1	0.015224
1	0.0152318
1	0.0152342
0.99	0.0152344
0.99	0.01524
0.96	0.015244
1	0.0152453
1	0.0152598
1	0.0152701
0.35	0.0152894
0.96	0.0153003
1	0.0153026
1	0.0153038
0.62	0.0153061
1	0.0153086
1	0.0153148
1	0.0153238
1	0.0153249
0.61	0.0153632
0.97	0.0153652
1	0.0153713
1	0.0153813
1	0.0153828
1	0.0153914
1	0.0153933
1	0.0153967
0.64	0.0154095
1	0.0154127
1	0.0154152
0.57	0.0154262
0.93	0.0154262
1	0.0154327
1	0.0154342
1	0.0154357
0.96	0.0154363
0.66	0.0154516
0.97	0.0154519
0.56	0.0154673
0.47	0.0154768
0.73	0.0154869
0.89	0.0154891
0.52	0.015497
0.52	0.015498
1	0.015507
0.96	0.0155093
1	0.0155115
0.7	0.0155324
0.95	0.0155418
1	0.0155432
0.43	0.0155574
0.43	0.015562
0.93	0.0155632
0.99	0.0155693
0.94	0.0155726
1	0.0155744
0.95	0.0155745
0.97	0.0155746
1	0.0155757
0.99	0.0155777
1	0.0155818
0.97	0.0155876
1	0.0156021
0.41	0.015603
1	0.0156121
0.93	0.0156125
1	0.015616
1	0.0156186
0.22	0.0156298
1	0.0156468
0.78	0.0156703
0.93	0.0156864
1	0.0156887
0.41	0.0156981
0.85	0.0157008
1	0.0157011
0.35	0.0157027
0.51	0.01571
0.99	0.0157222
1	0.0157272
1	0.015729
1	0.0157296
1	0.0157378
0.33	0.0157551
1	0.0157574
0.8	0.0157632
1	0.0157668
0.75	0.0157757
0.96	0.0157875
0.98	0.0157876
0.29	0.0157882
0.73	0.0157894
0.51	0.0158049
0.98	0.0158055
0.14	0.0158081
0.75	0.0158115
0.71	0.0158269
1	0.0158397
0.98	0.0158571
1	0.0158591
0.55	0.0158624
0.94	0.0158651
1	0.0158757
1	0.0158806
1	0.0159046
1	0.0159136
0.7	0.015921
1	0.0159375
1	0.0159446
0.99	0.0159503
1	0.0159586
0.38	0.0159629
0.99	0.0159707
0.75	0.0159716
1	0.0159924
1	0.0160199
0.87	0.0160264
1	0.0160322
1	0.0160422
1	0.0160544
1	0.0160577
1	0.0160586
0.48	0.0160703
1	0.0160743
0.8	0.0160774
1	0.0160806
0.68	0.016088
1	0.016089
0.94	0.0160966
1	0.0161046
0.69	0.0161123
0.86	0.0161193
0.89	0.0161254
0.95	0.0161331
1	0.0161377
0.82	0.0161486
1	0.0161573
1	0.0161587
0.32	0.0161646
0.94	0.0161699
0.93	0.0161749
1	0.0161785
0.99	0.0161788
1	0.0161788
1	0.016181
1	0.0161818
0.51	0.0161982
1	0.0161986
0.71	0.0162105
1	0.0162166
0.99	0.0162321
1	0.0162359
1	0.0162409
1	0.0162495
1	0.016253
0.39	0.0162553
0.44	0.0162568
1	0.0162656
0.98	0.0162736
1	0.0162743
1	0.0162796
1	0.0162911
0.99	0.0163149
1	0.0163149
1	0.0163219
0.76	0.0163249
1	0.0163269
0.65	0.0163312
1	0.0163345
0.48	0.0163368
0.55	0.0163409
1	0.0163497
0.69	0.0163575
1	0.0163646
0.55	0.0163695
0.97	0.0163781
1	0.0163816
1	0.0163865
0.99	0.0163875
1	0.0163885
1	0.0163903
1	0.0163921
1	0.0163979
1	0.0164004
0.61	0.016406
0.54	0.0164213
1	0.0164267
1	0.0164299
1	0.0164356
1	0.0164552
1	0.0164629
0.52	0.0164673
0.67	0.0164786
1	0.016484
0.67	0.0164933
1	0.0164944
0.4	0.0165069
0.8	0.0165181
0.34	0.0165188
1	0.016533
1	0.0165435
0.97	0.0165615
0.86	0.0165671
1	0.0165711
0.33	0.0165748
0.39	0.0165864
1	0.0165878
0.93	0.016626
0.84	0.0166407
1	0.016647
1	0.0166503
0.96	0.0166614
0.87	0.0166636
1	0.0166661
0.64	0.0166752
0.5	0.0166835
1	0.0166987
0.98	0.0167003
0.91	0.0167171
1	0.0167188
1	0.0167313
0.44	0.0167324
1	0.0167376
1	0.0167404
1	0.0167448
1	0.0167699
0.46	0.0167705
1	0.0167739
1	0.0167783
1	0.016782
0.99	0.0167973
0.96	0.0168055
0.98	0.0168167
1	0.0168315
1	0.0168326
0.88	0.0168352
0.98	0.0168443
1	0.016853
1	0.0168594
0.99	0.0168623
1	0.0168807
1	0.0168832
0.52	0.0168843
1	0.0168932
1	0.0169017
1	0.0169039
0.99	0.0169061
1	0.0169132
1	0.0169139
1	0.0169182
0.49	0.0169347
1	0.016939
1	0.0169554
0.52	0.0169656
0.63	0.0169697
1	0.0169808
0.98	0.0169949
1	0.0170051
1	0.0170076
0.59	0.0170276
1	0.0170336
1	0.0170868
1	0.0170881
1	0.0171029
0.49	0.0171159
1	0.0171166
0.88	0.0171211
0.89	0.0171253
1	0.0171268
0.96	0.01713
1	0.0171334
1	0.0171406
0.79	0.0171417
1	0.0171635
0.29	0.0171683
1	0.0171762
1	0.0171794
0.68	0.0171839
1	0.017185
1	0.0171923
0.66	0.0171976
1	0.0172016
1	0.0172038
1	0.0172133
1	0.0172161
0.87	0.0172203
1	0.0172215
1	0.0172248
1	0.0172272
0.4	0.0172473
1	0.0172479
0.92	0.0172626
1	0.0172649
1	0.0172793
0.99	0.0172821
0.53	0.0173095
0.81	0.0173107
0.83	0.0173184
0.89	0.0173215
1	0.0173251
0.8	0.0173257
1	0.0173258
0.98	0.0173302
0.79	0.0173303
1	0.017333
1	0.0173434
1	0.017363
0.99	0.0173793
1	0.0173812
1	0.0173872
0.74	0.0173999
0.99	0.0174026
1	0.0174027
0.48	0.0174419
0.96	0.0174659
0.32	0.0174733
0.89	0.0174753
1	0.017508
0.99	0.0175152
0.82	0.017518
1	0.0175185
0.76	0.0175221
0.89	0.0175275
1	0.0175321
1	0.0175362
1	0.0175465
0.98	0.0175601
1	0.0175665
0.72	0.0175668
1	0.0175723
1	0.017573
1	0.0175871
1	0.0175934
0.95	0.0176116
1	0.0176121
0.77	0.0176275
1	0.0176592
0.65	0.0176675
1	0.0177083
1	0.0177136
0.52	0.0177158
1	0.0177317
0.96	0.0177477
1	0.0177496
1	0.0177586
1	0.0177634
1	0.0177824
0.81	0.0177876
0.27	0.0177902
1	0.0177954
0.87	0.0178004
1	0.0178036
1	0.0178058
0.97	0.0178161
1	0.0178235
0.32	0.0178254
0.46	0.0178268
1	0.017855
1	0.0178633
1	0.0178638
1	0.0178823
0.99	0.0178872
1	0.017921
1	0.0179228
1	0.017926
0.53	0.0179321
0.48	0.0179463
1	0.0179504
0.91	0.0179535
1	0.0179536
1	0.0179729
1	0.0179746
0.97	0.0179809
0.74	0.0179811
1	0.0179811
1	0.0179869
0.86	0.0179872
0.4	0.017988
1	0.018015
0.99	0.0180231
1	0.0180235
1	0.018024
1	0.0180279
1	0.0180282
