-28	590	618	45186	1	80	udance.maxqs
-28	590	618	52828	1	80	udance.maxqs
-28	590	618	24985	1	80	udance.maxqs
-28	590	618	43757	1	80	udance.maxqs
-28	590	618	50774	1	80	udance.maxqs
-28	590	618	361	1	80	udance.maxqs
-28	590	618	49379	1	80	udance.maxqs
-28	590	618	49689	1	80	udance.maxqs
-28	590	618	27081	1	80	udance.maxqs
-28	590	618	47985	1	80	udance.maxqs
-28	590	618	48537	1	80	udance.maxqs
-28	590	618	49175	1	80	udance.maxqs
-28	590	618	50138	1	80	udance.maxqs
-28	590	618	52299	1	80	udance.maxqs
-28	590	618	53402	1	80	udance.maxqs
-28	590	618	31919	1	80	udance.maxqs
-28	590	618	52830	1	80	udance.maxqs
-28	590	618	53231	1	80	udance.maxqs
-28	590	618	13736	1	80	udance.maxqs
-28	590	618	49755	1	80	udance.maxqs
-28	590	618	29642	1	80	udance.maxqs
-28	590	618	39232	1	80	udance.maxqs
-28	590	618	30324	1	80	udance.maxqs
-28	590	618	481	1	80	udance.maxqs
-28	590	618	36578	1	80	udance.maxqs
-28	590	618	49749	1	80	udance.maxqs
-28	590	618	49428	1	80	udance.maxqs
-28	590	618	43589	1	80	udance.maxqs
-28	590	618	51425	1	80	udance.maxqs
-28	590	618	53988	1	80	udance.maxqs
-28	590	618	56874	1	80	udance.maxqs
-28	590	618	56204	1	80	udance.maxqs
-28	590	618	55190	1	80	udance.maxqs
-28	590	618	57661	1	80	udance.maxqs
-28	590	618	54541	1	80	udance.maxqs
-28	590	618	55714	1	80	udance.maxqs
-28	590	618	57253	1	80	udance.maxqs
-28	590	618	58278	1	80	udance.maxqs
-28	590	618	55165	1	80	udance.maxqs
-28	590	618	54716	1	80	udance.maxqs
-28	590	618	54289	1	80	udance.maxqs
-28	590	618	59174	1	80	udance.maxqs
-28	590	618	55033	1	80	udance.maxqs
-28	590	618	57909	1	80	udance.maxqs
-28	590	618	60610	1	80	udance.maxqs
-28	590	618	60019	1	80	udance.maxqs
-28	590	618	60248	1	80	udance.maxqs
-28	590	618	57170	1	80	udance.maxqs
-28	590	618	56062	1	80	udance.maxqs
-28	590	618	5678	1	80	udance.maxqs
-28	590	618	57193	1	80	udance.maxqs
-28	590	618	57058	1	80	udance.maxqs
-28	590	618	56880	1	80	udance.maxqs
-28	590	618	58255	1	80	udance.maxqs
-28	590	618	60615	1	80	udance.maxqs
-28	590	618	59369	1	80	udance.maxqs
-28	590	618	58391	1	80	udance.maxqs
-28	590	618	60012	1	80	udance.maxqs
-28	590	618	60662	1	80	udance.maxqs
-28	590	618	59923	1	80	udance.maxqs
-28	590	618	60809	1	80	udance.maxqs
-28	590	618	61987	1	80	udance.maxqs
-28	590	618	60980	1	80	udance.maxqs
-28	590	618	62120	1	80	udance.maxqs
-28	590	618	63169	1	80	udance.maxqs
-28	590	618	63058	1	80	udance.maxqs
-27	591	618	63252	1	80	udance.maxqs
-28	590	618	62653	1	80	udance.maxqs
-28	590	618	61113	1	80	udance.maxqs
-28	590	618	63151	1	80	udance.maxqs
-28	590	618	7138	1	80	udance.maxqs
-28	590	618	61630	1	80	udance.maxqs
-28	590	618	63023	1	80	udance.maxqs
-28	590	618	9230	1	80	udance.maxqs
-28	590	618	7992	1	80	udance.maxqs
-28	590	618	61370	1	80	udance.maxqs
-28	590	618	8351	1	80	udance.maxqs
0	618	618	12683	1	160	placement
0	618	618	36578	1	160	placement
0	618	618	24919	1	160	placement
0	618	618	18960	1	160	placement
0	618	618	1444	1	160	placement
0	618	618	22202	1	160	placement
0	618	618	31919	1	160	placement
0	618	618	34740	1	160	placement
0	618	618	19798	1	160	placement
0	618	618	21637	1	160	placement
0	618	618	28422	1	160	placement
0	618	618	34557	1	160	placement
0	618	618	19284	1	160	placement
1	619	618	11731	1	160	placement
0	618	618	13736	1	160	placement
0	618	618	30324	1	160	placement
0	618	618	31209	1	160	placement
1	619	618	31147	1	160	placement
0	618	618	17653	1	160	placement
0	618	618	27081	1	160	placement
0	618	618	35277	1	160	placement
1	619	618	361	1	160	placement
0	618	618	2750	1	160	placement
0	618	618	24985	1	160	placement
1	619	618	25263	1	160	placement
0	618	618	32594	1	160	placement
0	618	618	35719	1	160	placement
0	618	618	10045	1	160	placement
0	618	618	29642	1	160	placement
0	618	618	22382	1	160	placement
0	618	618	35030	1	160	placement
0	618	618	22399	1	160	placement
0	618	618	37778	1	160	placement
0	618	618	39232	1	160	placement
0	618	618	42342	1	160	placement
0	618	618	481	1	160	placement
0	618	618	38437	1	160	placement
0	618	618	49175	1	160	placement
0	618	618	3968	1	160	placement
0	618	618	46636	1	160	placement
0	618	618	43589	1	160	placement
0	618	618	48537	1	160	placement
0	618	618	49689	1	160	placement
0	618	618	49749	1	160	placement
0	618	618	45186	1	160	placement
0	618	618	47707	1	160	placement
0	618	618	49428	1	160	placement
0	618	618	49587	1	160	placement
0	618	618	49755	1	160	placement
0	618	618	47985	1	160	placement
1	619	618	43757	1	160	placement
0	618	618	49379	1	160	placement
0	618	618	50034	1	160	placement
0	618	618	50468	1	160	placement
0	618	618	50299	1	160	placement
0	618	618	50516	1	160	placement
1	619	618	49827	1	160	placement
0	618	618	49802	1	160	placement
1	619	618	49985	1	160	placement
0	618	618	50241	1	160	placement
0	618	618	50391	1	160	placement
0	618	618	50774	1	160	placement
1	619	618	50138	1	160	placement
0	618	618	50862	1	160	placement
0	618	618	54541	1	160	placement
0	618	618	52830	1	160	placement
0	618	618	51210	1	160	placement
0	618	618	52980	1	160	placement
0	618	618	54716	1	160	placement
0	618	618	55033	1	160	placement
0	618	618	53988	1	160	placement
0	618	618	52358	1	160	placement
0	618	618	52022	1	160	placement
0	618	618	53231	1	160	placement
0	618	618	51401	1	160	placement
0	618	618	51425	1	160	placement
0	618	618	54213	1	160	placement
0	618	618	53165	1	160	placement
0	618	618	54289	1	160	placement
0	618	618	52828	1	160	placement
0	618	618	56029	1	160	placement
0	618	618	53402	1	160	placement
0	618	618	52299	1	160	placement
0	618	618	54677	1	160	placement
0	618	618	55190	1	160	placement
0	618	618	55833	1	160	placement
0	618	618	52520	1	160	placement
0	618	618	56874	1	160	placement
0	618	618	56062	1	160	placement
1	619	618	55165	1	160	placement
1	619	618	56880	1	160	placement
0	618	618	54874	1	160	placement
0	618	618	55714	1	160	placement
0	618	618	57058	1	160	placement
0	618	618	5678	1	160	placement
0	618	618	56204	1	160	placement
0	618	618	57170	1	160	placement
0	618	618	57193	1	160	placement
0	618	618	57661	1	160	placement
0	618	618	58255	1	160	placement
0	618	618	58477	1	160	placement
0	618	618	57253	1	160	placement
0	618	618	57941	1	160	placement
0	618	618	57265	1	160	placement
0	618	618	57909	1	160	placement
0	618	618	58829	1	160	placement
0	618	618	58278	1	160	placement
0	618	618	58601	1	160	placement
0	618	618	58800	1	160	placement
0	618	618	58391	1	160	placement
0	618	618	59502	1	160	placement
0	618	618	60615	1	160	placement
0	618	618	59923	1	160	placement
0	618	618	60012	1	160	placement
0	618	618	60019	1	160	placement
0	618	618	58978	1	160	placement
0	618	618	59369	1	160	placement
0	618	618	59252	1	160	placement
0	618	618	60665	1	160	placement
0	618	618	60610	1	160	placement
0	618	618	59991	1	160	placement
0	618	618	59174	1	160	placement
0	618	618	59076	1	160	placement
0	618	618	60447	1	160	placement
0	618	618	60248	1	160	placement
0	618	618	60980	1	160	placement
0	618	618	60662	1	160	placement
0	618	618	60809	1	160	placement
0	618	618	61370	1	160	placement
0	618	618	61113	1	160	placement
0	618	618	61335	1	160	placement
0	618	618	61507	1	160	placement
0	618	618	62222	1	160	placement
0	618	618	61630	1	160	placement
0	618	618	62419	1	160	placement
0	618	618	61869	1	160	placement
0	618	618	61604	1	160	placement
0	618	618	62248	1	160	placement
0	618	618	62120	1	160	placement
1	619	618	62515	1	160	placement
0	618	618	61987	1	160	placement
0	618	618	62049	1	160	placement
0	618	618	62565	1	160	placement
0	618	618	63747	1	160	placement
2	620	618	6261	1	160	placement
0	618	618	63169	1	160	placement
0	618	618	63023	1	160	placement
0	618	618	6435	1	160	placement
0	618	618	62653	1	160	placement
1	619	618	7138	1	160	placement
0	618	618	63252	1	160	placement
1	619	618	63058	1	160	placement
0	618	618	8351	1	160	placement
0	618	618	63364	1	160	placement
0	618	618	7992	1	160	placement
0	618	618	62729	1	160	placement
0	618	618	63151	1	160	placement
0	618	618	63679	1	160	placement
0	618	618	9230	1	160	placement
0	618	618	9201	1	160	placement
0	618	618	11731	1	160	udance.incremental
0	618	618	361	1	160	udance.incremental
0	618	618	34740	1	160	udance.incremental
0	618	618	19798	1	160	udance.incremental
0	618	618	22399	1	160	udance.incremental
0	618	618	34557	1	160	udance.incremental
0	618	618	27081	1	160	udance.incremental
0	618	618	31147	1	160	udance.incremental
0	618	618	31919	1	160	udance.incremental
0	618	618	22202	1	160	udance.incremental
0	618	618	30324	1	160	udance.incremental
0	618	618	28422	1	160	udance.incremental
0	618	618	25263	1	160	udance.incremental
0	618	618	21637	1	160	udance.incremental
0	618	618	36578	1	160	udance.incremental
0	618	618	35277	1	160	udance.incremental
0	618	618	1444	1	160	udance.incremental
0	618	618	12683	1	160	udance.incremental
0	618	618	22382	1	160	udance.incremental
0	618	618	2750	1	160	udance.incremental
0	618	618	29642	1	160	udance.incremental
0	618	618	19284	1	160	udance.incremental
0	618	618	18960	1	160	udance.incremental
0	618	618	17653	1	160	udance.incremental
0	618	618	35030	1	160	udance.incremental
0	618	618	13736	1	160	udance.incremental
0	618	618	35719	1	160	udance.incremental
0	618	618	31209	1	160	udance.incremental
0	618	618	24919	1	160	udance.incremental
0	618	618	10045	1	160	udance.incremental
0	618	618	24985	1	160	udance.incremental
0	618	618	32594	1	160	udance.incremental
0	618	618	37778	1	160	udance.incremental
0	618	618	39232	1	160	udance.incremental
0	618	618	38437	1	160	udance.incremental
0	618	618	3968	1	160	udance.incremental
0	618	618	43757	1	160	udance.incremental
0	618	618	42342	1	160	udance.incremental
0	618	618	45186	1	160	udance.incremental
0	618	618	43589	1	160	udance.incremental
0	618	618	46636	1	160	udance.incremental
0	618	618	47985	1	160	udance.incremental
0	618	618	47707	1	160	udance.incremental
0	618	618	48537	1	160	udance.incremental
0	618	618	49587	1	160	udance.incremental
0	618	618	49175	1	160	udance.incremental
0	618	618	49379	1	160	udance.incremental
0	618	618	481	1	160	udance.incremental
0	618	618	49755	1	160	udance.incremental
0	618	618	49802	1	160	udance.incremental
0	618	618	50468	1	160	udance.incremental
0	618	618	49985	1	160	udance.incremental
0	618	618	50241	1	160	udance.incremental
0	618	618	49827	1	160	udance.incremental
0	618	618	50138	1	160	udance.incremental
0	618	618	49428	1	160	udance.incremental
1	619	618	49689	1	160	udance.incremental
0	618	618	50516	1	160	udance.incremental
0	618	618	50774	1	160	udance.incremental
0	618	618	50862	1	160	udance.incremental
0	618	618	49749	1	160	udance.incremental
0	618	618	50034	1	160	udance.incremental
0	618	618	50299	1	160	udance.incremental
0	618	618	50391	1	160	udance.incremental
0	618	618	51401	1	160	udance.incremental
0	618	618	51210	1	160	udance.incremental
0	618	618	52299	1	160	udance.incremental
0	618	618	51425	1	160	udance.incremental
0	618	618	53231	1	160	udance.incremental
0	618	618	52830	1	160	udance.incremental
0	618	618	53988	1	160	udance.incremental
0	618	618	52022	1	160	udance.incremental
0	618	618	52520	1	160	udance.incremental
0	618	618	52828	1	160	udance.incremental
0	618	618	53165	1	160	udance.incremental
0	618	618	52980	1	160	udance.incremental
0	618	618	52358	1	160	udance.incremental
0	618	618	55190	1	160	udance.incremental
1	619	618	53402	1	160	udance.incremental
0	618	618	54213	1	160	udance.incremental
0	618	618	54289	1	160	udance.incremental
0	618	618	55033	1	160	udance.incremental
0	618	618	54874	1	160	udance.incremental
0	618	618	55165	1	160	udance.incremental
0	618	618	55714	1	160	udance.incremental
0	618	618	54541	1	160	udance.incremental
0	618	618	54677	1	160	udance.incremental
0	618	618	54716	1	160	udance.incremental
0	618	618	55833	1	160	udance.incremental
0	618	618	56062	1	160	udance.incremental
0	618	618	5678	1	160	udance.incremental
0	618	618	56029	1	160	udance.incremental
0	618	618	56204	1	160	udance.incremental
0	618	618	56880	1	160	udance.incremental
0	618	618	57058	1	160	udance.incremental
0	618	618	56874	1	160	udance.incremental
0	618	618	57170	1	160	udance.incremental
0	618	618	57253	1	160	udance.incremental
0	618	618	57265	1	160	udance.incremental
0	618	618	57193	1	160	udance.incremental
0	618	618	57661	1	160	udance.incremental
0	618	618	57909	1	160	udance.incremental
0	618	618	58255	1	160	udance.incremental
0	618	618	58601	1	160	udance.incremental
0	618	618	58391	1	160	udance.incremental
0	618	618	57941	1	160	udance.incremental
0	618	618	58477	1	160	udance.incremental
0	618	618	58829	1	160	udance.incremental
0	618	618	58278	1	160	udance.incremental
0	618	618	58800	1	160	udance.incremental
0	618	618	59252	1	160	udance.incremental
0	618	618	58978	1	160	udance.incremental
0	618	618	59991	1	160	udance.incremental
0	618	618	59369	1	160	udance.incremental
0	618	618	59076	1	160	udance.incremental
0	618	618	59174	1	160	udance.incremental
0	618	618	60012	1	160	udance.incremental
0	618	618	59502	1	160	udance.incremental
0	618	618	60019	1	160	udance.incremental
0	618	618	60610	1	160	udance.incremental
0	618	618	60248	1	160	udance.incremental
0	618	618	60447	1	160	udance.incremental
0	618	618	60662	1	160	udance.incremental
0	618	618	59923	1	160	udance.incremental
