p0077,GO:0003674
p0077,GO:0016491
p0077,GO:0043167
p0078,GO:0003674
p0078,GO:0008233
p0078,GO:0016887
p0078,GO:0043167
p0078,GO:0051082
p0079,GO:0003674
p0079,GO:0003677
p0079,GO:0043167
p0080,GO:0003674
p0080,GO:0016874
p0080,GO:0043167
p0081,GO:0003674
p0081,GO:0003677
p0081,GO:0016779
p0082,GO:0003674
p0082,GO:0016757
p0082,GO:0043167
p0083,GO:0003674
p0083,GO:0008233
p0084,GO:0003674
p0084,GO:0016301
p0084,GO:0043167
p0085,GO:0003674
p0085,GO:0016765
p0086,GO:0003674
p0086,GO:0016887
p0086,GO:0022857
p0086,GO:0043167
p0087,GO:0003674
p0087,GO:0016757
p0087,GO:0043167
p0088,GO:0003674
p0088,GO:0016887
p0088,GO:0022857
p0088,GO:0043167
p0089,GO:0003674
p0089,GO:0016829
p0089,GO:0043167
p0090,GO:0003674
p0090,GO:0003924
p0090,GO:0043167
p0091,GO:0003674
p0091,GO:0016810
p0091,GO:0016874
p0092,GO:0003677
p0092,GO:0043167
p0093,GO:0016829
p0094,GO:0003674
p0094,GO:0016874
p0094,GO:0043167
p0095,GO:0003674
p0095,GO:0016765
p0095,GO:0043167
p0096,GO:0016491
p0096,GO:0043167
p0097,GO:0003674
p0097,GO:0016746
p0098,GO:0003674
p0098,GO:0016887
p0098,GO:0043167
p0099,GO:0003723
p0099,GO:0003735
p0099,GO:0019843
p0100,GO:0003674
p0100,GO:0003677
p0100,GO:0043167
p0101,GO:0003674
p0101,GO:0016887
p0101,GO:0022857
p0101,GO:0043167
p0102,GO:0003674
p0102,GO:0016829
p0103,GO:0003700
p0103,GO:0003723
p0104,GO:0003674
p0105,GO:0016829
p0106,GO:0003674
p0106,GO:0016491
p0106,GO:0043167
p0107,GO:0003674
p0107,GO:0016757
p0107,GO:0016829
p0107,GO:0016853
p0108,GO:0003674
p0108,GO:0003924
p0108,GO:0043167
p0109,GO:0003674
p0109,GO:0003677
p0109,GO:0043167
p0110,GO:0003674
p0110,GO:0016301
p0110,GO:0043167
p0111,GO:0003674
p0111,GO:0016491
p0111,GO:0043167
p0112,GO:0003924
p0112,GO:0016491
p0112,GO:0043167
p0113,GO:0003674
p0113,GO:0003723
p0113,GO:0008168
p0113,GO:0019843
p0113,GO:0043167
p0114,GO:0016829
p0115,GO:0003674
p0115,GO:0016887
p0115,GO:0043167
p0116,GO:0003674
p0116,GO:0003723
p0116,GO:0043167
p0117,GO:0003674
p0117,GO:0016810
p0118,GO:0043167
p0119,GO:0003674
p0119,GO:0003677
p0119,GO:0016887
p0119,GO:0043167
p0120,GO:0003674
p0120,GO:0043167
p0121,GO:0003674
p0121,GO:0016829
p0121,GO:0043167
p0122,GO:0003674
p0122,GO:0043167
p0123,GO:0003674
p0123,GO:0016874
p0123,GO:0043167
p0124,GO:0003674
p0124,GO:0003677
p0124,GO:0003723
p0124,GO:0004386
p0124,GO:0016887
p0124,GO:0043167
p0125,GO:0043167
p0126,GO:0016829
p0127,GO:0003674
p0127,GO:0004386
p0127,GO:0016887
p0127,GO:0043167
p0128,GO:0003674
p0128,GO:0016810
p0128,GO:0016874
p0128,GO:0043167
p0129,GO:0003674
p0129,GO:0016829
p0129,GO:0043167
p0130,GO:0003674
p0130,GO:0043167
p0131,GO:0003674
p0131,GO:0016887
p0131,GO:0022857
p0131,GO:0043167
p0132,GO:0003674
p0132,GO:0008233
p0132,GO:0043167
p0133,GO:0003677
p0133,GO:0043167
p0134,GO:0004518
p0134,GO:0016829
p0135,GO:0016491
p0135,GO:0016746
p0136,GO:0003674
p0136,GO:0016853
p0137,GO:0003674
p0137,GO:0003924
p0137,GO:0043167
p0138,GO:0003674
p0138,GO:0003677
p0138,GO:0008233
p0138,GO:0016887
p0138,GO:0043167
p0139,GO:0016491
p0139,GO:0043167
p0140,GO:0003674
p0141,GO:0016491
p0142,GO:0003674
p0142,GO:0016853
p0143,GO:0003674
p0144,GO:0003674
p0144,GO:0003677
p0144,GO:0004386
p0144,GO:0016887
p0144,GO:0043167
p0146,GO:0043167
p0147,GO:0003674
p0147,GO:0016829
p0148,GO:0003674
p0149,GO:0016491
p0149,GO:0043167
p0150,GO:0003674
p0150,GO:0003677
p0150,GO:0043167
p0151,GO:0003674
p0151,GO:0016887
p0151,GO:0043167
p0152,GO:0003674
p0152,GO:0016874
p0153,GO:0003674
p0153,GO:0016746
p0154,GO:0003674
p0154,GO:0016874
p0154,GO:0043167
p0155,GO:0016491
p0155,GO:0016746
p0155,GO:0016829
p0155,GO:0043167
p0156,GO:0016491
p0156,GO:0016853
p0156,GO:0043167
p0157,GO:0003674
p0157,GO:0016829
p0158,GO:0003674
p0158,GO:0016874
p0158,GO:0043167
p0159,GO:0003674
p0159,GO:0043167
p0160,GO:0016853
p0160,GO:0043167
p0161,GO:0003674
p0161,GO:0016301
p0161,GO:0016746
p0161,GO:0043167
p0162,GO:0003674
p0162,GO:0003723
p0162,GO:0003924
p0162,GO:0004518
p0162,GO:0008233
p0162,GO:0019843
p0162,GO:0043167
p0163,GO:0043167
p0164,GO:0003674
p0164,GO:0016301
p0165,GO:0003674
p0165,GO:0016874
p0165,GO:0043167
p0166,GO:0003674
p0166,GO:0003677
p0166,GO:0003723
p0166,GO:0004518
p0167,GO:0016491
p0168,GO:0016829
p0168,GO:0043167
p0169,GO:0003674
p0169,GO:0016829
p0169,GO:0016874
p0169,GO:0043167
p0170,GO:0016887
p0170,GO:0043167
p0171,GO:0016491
p0171,GO:0043167
p0172,GO:0003674
p0172,GO:0016757
p0172,GO:0043167
p0173,GO:0016491
p0173,GO:0016853
p0173,GO:0043167
p0174,GO:0003674
p0174,GO:0016887
p0174,GO:0022857
p0174,GO:0043167
p0175,GO:0003674
p0175,GO:0016887
p0175,GO:0043167
p0176,GO:0003723
p0176,GO:0016853
p0177,GO:0022857
p0177,GO:0043167
p0178,GO:0003674
p0178,GO:0008168
p0179,GO:0043167
p0180,GO:0003674
p0180,GO:0016765
p0180,GO:0043167
p0181,GO:0003674
p0181,GO:0016887
p0181,GO:0043167
p0182,GO:0003674
p0182,GO:0016491
p0183,GO:0003674
p0183,GO:0016301
p0183,GO:0022857
p0185,GO:0003674
p0185,GO:0043167
p0186,GO:0022857
p0187,GO:0003674
p0187,GO:0016874
p0187,GO:0043167
p0188,GO:0003674
p0188,GO:0016491
p0189,GO:0003674
p0189,GO:0004518
p0189,GO:0043167
p0190,GO:0003674
p0190,GO:0043167
p0191,GO:0003674
p0191,GO:0016746
p0191,GO:0016779
p0191,GO:0043167
p0192,GO:0003674
p0192,GO:0016887
p0192,GO:0043167
p0193,GO:0016829
p0194,GO:0003677
p0195,GO:0003674
p0195,GO:0016810
p0195,GO:0043167
p0196,GO:0003674
p0196,GO:0016746
p0197,GO:0003674
p0197,GO:0016779
p0197,GO:0043167
p0198,GO:0003674
p0198,GO:0016874
p0198,GO:0043167
p0199,GO:0003674
p0199,GO:0016491
p0199,GO:0016746
p0200,GO:0003674
p0200,GO:0008168
p0201,GO:0003674
p0201,GO:0016491
p0201,GO:0043167
p0202,GO:0003674
p0202,GO:0016874
p0202,GO:0043167
p0203,GO:0003674
p0203,GO:0016874
p0204,GO:0016874
p0205,GO:0003674
p0205,GO:0016874
p0205,GO:0043167
p0206,GO:0003674
p0206,GO:0016746
p0207,GO:0003674
p0207,GO:0016874
p0207,GO:0043167
p0208,GO:0022857
p0209,GO:0003674
p0209,GO:0016491
p0209,GO:0016853
p0209,GO:0043167
p0210,GO:0003674
p0210,GO:0016810
p0210,GO:0043167
p0211,GO:0003674
p0211,GO:0016829
p0211,GO:0043167
p0212,GO:0008565
p0212,GO:0022857
p0213,GO:0016491
p0213,GO:0043167
p0214,GO:0003674
p0214,GO:0016301
p0214,GO:0016491
p0214,GO:0016829
p0214,GO:0016853
p0214,GO:0043167
p0215,GO:0003674
p0216,GO:0003674
p0216,GO:0016491
p0217,GO:0003674
p0217,GO:0016301
p0217,GO:0043167
p0218,GO:0003674
p0218,GO:0003723
p0218,GO:0004518
p0219,GO:0022857
p0220,GO:0016491
p0221,GO:0003674
p0222,GO:0016491
p0222,GO:0043167
p0223,GO:0016491
p0224,GO:0003674
p0224,GO:0004518
p0225,GO:0003674
p0225,GO:0016874
p0226,GO:0004518
p0226,GO:0016491
p0227,GO:0003674
p0228,GO:0003674
p0228,GO:0016887
p0228,GO:0043167
