5242	0.276537	500	max
6814	0.28018	500	max
6926	0.271046	500	max
3075	0.272732	500	max
523	0.276763	500	max
926	0.312437	500	max
343	0.293504	500	max
4185	0.303883	500	max
4133	0.28383	500	max
101	0.374801	500	max
3000	0.373873	500	max
6102	0.542603	500	max
2359	0.547147	500	max
6468	0.558957	500	max
7411	0.568774	500	max
1121	0.562716	500	max
33	0.563499	500	max
371	0.562819	500	max
2461	0.569163	500	max
5048	0.568565	500	max
5298	0.478869	500	max
6553	0.502893	500	max
2406	0.452791	500	max
2386	0.490513	500	max
485	0.482724	500	max
2824	0.529841	500	max
2689	0.538138	500	max
4032	0.523787	500	max
3596	0.569065	500	max
83	0.561006	500	max
6702	0.117188	500	max
1952	0.0844331	500	max
5418	0.0869912	500	max
7244	0.124314	500	max
4978	0.218034	500	max
4109	0.0604243	500	max
1815	0.384892	500	max
2734	0.370279	500	max
1579	0.290035	500	max
1560	0.363953	500	max
6726	0.425055	500	max
1616	0.447981	500	max
4401	0.33967	500	max
6121	0.283087	500	max
6025	0.309203	500	max
4249	0.293162	500	max
1264	0.286455	500	max
6757	0.310731	500	max
2581	0.508108	500	max
269	0.57374	500	max
6794	0.515107	500	max
2521	0.657505	500	max
2428	0.676227	500	max
4557	0.649344	500	max
2567	0.504701	500	max
2261	0.500548	500	max
7088	0.504196	500	max
3821	0.534067	500	max
4645	0.559763	500	max
6930	0.609354	500	max
6433	0.588639	500	max
859	0.576426	500	max
2420	0.56694	500	max
3535	0.554015	500	max
4087	0.557483	500	max
3753	0.424959	500	max
6288	0.462472	500	max
4082	0.489267	500	max
7015	0.472972	500	max
6693	0.117519	500	max
108	0.103696	500	max
2228	0.116925	500	max
4126	0.0669784	500	max
5912	0.390043	500	max
6652	0.401949	500	max
5628	0.371242	500	max
3035	0.382075	500	max
3283	0.381827	500	max
3687	0.203225	500	max
3614	0.304344	500	max
4328	0.30654	500	max
4670	0.427085	500	max
7408	0.400791	500	max
3410	0.389158	500	max
1003	0.402551	500	max
6588	0.402775	500	max
3052	0.677743	500	max
4307	0.680168	500	max
6178	0.589916	500	max
1005	0.650814	500	max
5862	0.668922	500	max
4091	0.658336	500	max
3406	0.665603	500	max
4153	0.660319	500	max
4425	0.771924	500	max
155	0.63323	500	max
2831	0.631164	500	max
934	0.616014	500	max
12	0.610664	500	max
556	0.633945	500	max
839	0.620486	500	max
5139	0.614412	500	max
6489	0.63206	500	max
4602	0.60868	500	max
4092	0.605693	500	max
6796	0.607257	500	max
3087	0.587127	500	max
3617	0.608658	500	max
6039	0.605414	500	max
6734	0.608754	500	max
5417	0.618688	500	max
5739	0.610581	500	max
5971	0.153756	500	max
3278	0.146009	500	max
3824	0.144035	500	max
4713	0.11352	500	max
2236	0.101076	500	max
3245	0.0944336	500	max
6685	0.221075	500	max
1138	0.212192	500	max
1533	0.219373	500	max
2713	0.214032	500	max
4753	0.22749	500	max
4596	0.178149	500	max
4919	0.119615	500	max
2657	0.0779911	500	max
2165	0.0451421	500	max
548	0.0423618	500	max
5517	0.807392	500	max
2430	0.863669	500	max
3230	0.857873	500	max
6636	0.503828	500	max
1529	0.610984	500	max
956	0.617758	500	max
1481	0.657988	500	max
4229	0.654089	500	max
1478	0.636649	500	max
581	0.567547	500	max
7043	0.028846	500	max
3619	0.322365	500	max
2026	0.311039	500	max
5779	0.321507	500	max
7267	0.356218	500	max
1768	0.492778	500	max
3179	0.518358	500	max
1017	0.531495	500	max
993	0.523704	500	max
3740	0.603322	500	max
5077	0.461196	500	max
473	0.498196	500	max
3548	0.528983	500	max
6183	0.528237	500	max
5388	0.568337	500	max
2877	0.563573	500	max
4437	0.495418	500	max
5998	0.508846	500	max
3593	0.554076	500	max
6195	0.527245	500	max
4487	0.480906	500	max
5074	0.545049	500	max
3850	0.542126	500	max
4665	0.554591	500	max
4075	0.546894	500	max
1226	0.501484	500	max
4553	0.543186	500	max
7049	0.526351	500	max
1326	0.562501	500	max
4393	0.493916	500	max
4403	0.498868	500	max
4804	0.710385	500	max
4260	0.673926	500	max
1232	0.591969	500	max
1412	0.596601	500	max
6240	0.590094	500	max
6472	0.542017	500	max
1050	0.233831	500	max
4736	0.134883	500	max
128	0.112437	500	max
5240	0.0833987	500	max
5895	0.0857453	500	max
6879	0.0854096	500	max
4364	0.0850636	500	max
758	0.0996203	500	max
7122	0.581036	500	max
4261	0.564441	500	max
950	0.641831	500	max
1119	0.644812	500	max
3086	0.646378	500	max
424	0.648599	500	max
7445	0.717275	500	max
1568	0.561891	500	max
6228	0.580721	500	max
3947	0.548178	500	max
5683	0.580914	500	max
7086	0.584632	500	max
4111	0.581606	500	max
6761	0.626727	500	max
1213	0.455964	500	max
1430	0.500698	500	max
3970	0.500069	500	max
4521	0.194131	500	max
3512	0.275627	500	max
2269	0.275764	500	max
3273	0.322146	500	max
4807	0.312001	500	max
5143	0.127557	500	max
135	0.102132	500	max
595	0.11724	500	max
873	0.0432238	500	max
7196	0.038336	500	max
2130	0.0558431	500	max
4594	0.0479427	500	max
1104	0.0232795	500	max
5817	0.22504	500	max
7248	0.221194	500	max
3432	0.192234	500	max
1134	0.207981	500	max
872	0.192621	500	max
3393	0.0661247	500	max
590	0.412156	500	max
3208	0.375533	500	max
5627	0.379841	500	max
5527	0.375841	500	max
4987	0.3598	500	max
6353	0.425374	500	max
7114	0.272199	500	max
1705	0.299284	500	max
17	0.316146	500	max
200	0.316058	500	max
1846	0.398778	500	max
5839	0.3479	500	max
3541	0.480442	500	max
2911	0.67152	500	max
1830	0.660472	500	max
7466	0.627945	500	max
5597	0.736844	500	max
4648	0.657709	500	max
1387	0.656749	500	max
4828	0.655799	500	max
1896	0.68125	500	max
6620	0.700208	500	max
5182	0.528996	500	max
3060	0.590422	500	max
7421	0.580115	500	max
1990	0.570885	500	max
308	0.557855	500	max
2891	0.633004	500	max
780	0.554009	500	max
7367	0.547313	500	max
3486	0.560578	500	max
5758	0.56189	500	max
280	0.466855	500	max
2938	0.487237	500	max
1182	0.426181	500	max
3942	0.409167	500	max
2352	0.369676	500	max
6167	0.365929	500	max
286	0.583079	500	max
5880	0.638307	500	max
818	0.627925	500	max
1944	0.635716	500	max
4125	0.651011	500	max
4992	0.6535	500	max
4968	0.505464	500	max
1870	0.557773	500	max
484	0.600965	500	max
4894	0.618919	500	max
1744	0.554019	500	max
300	0.564731	500	max
5929	0.550632	500	max
1504	0.45751	500	max
663	0.482196	500	max
2947	0.503777	500	max
3803	0.51864	500	max
1473	0.64467	500	max
1040	0.56894	500	max
1379	0.588643	500	max
6529	0.587824	500	max
4243	0.0656189	500	max
7488	0.0599875	500	max
7543	0.452084	500	max
1837	0.590893	500	max
4617	0.572509	500	max
7552	0.609592	500	max
123	0.51927	500	max
1274	0.51221	500	max
1444	0.535787	500	max
5005	0.506913	500	max
7242	0.593477	500	max
4778	0.683305	500	max
3162	0.685102	500	max
666	0.689976	500	max
3812	0.684114	500	max
1989	0.689432	500	max
417	0.697615	500	max
5799	0.68979	500	max
4661	0.657534	500	max
2993	0.692941	500	max
3318	0.692569	500	max
4051	0.723584	500	max
527	0.709063	500	max
2332	0.127557	500	max
6562	0.121116	500	max
1658	0.198207	500	max
1967	0.202906	500	max
51	0.17809	500	max
1319	0.106518	500	max
5496	0.0747189	500	max
5575	0.0481943	500	max
5780	0.216161	500	max
2225	0.0606346	500	max
1255	0.617225	500	max
602	0.617613	500	max
4357	0.404268	500	max
7036	0.378138	500	max
6326	0.0916277	500	max
1886	0.605974	500	max
5080	0.626481	500	max
5140	0.606169	500	max
3200	0.622524	500	max
7356	0.595624	500	max
1792	0.653417	500	max
6813	0.588812	500	max
6961	0.614319	500	max
4664	0.621846	500	max
6015	0.612918	500	max
4297	0.477814	500	max
1435	0.572129	500	max
4212	0.594643	500	max
4537	0.59805	500	max
1440	0.53678	500	max
1253	0.57445	500	max
5843	0.566607	500	max
1767	0.525699	500	max
7124	0.524477	500	max
210	0.182397	500	max
941	0.24566	500	max
5469	0.196908	500	max
2154	0.226458	500	max
2834	0.224915	500	max
686	0.230785	500	max
2356	0.0585018	500	max
3945	0.0445766	500	max
3446	0.303193	500	max
2743	0.0976217	500	max
5022	0.118536	500	max
114	0.237987	500	max
7138	0.211732	500	max
234	0.276752	500	max
4770	0.332032	500	max
7047	0.316272	500	max
2425	0.267692	500	max
5872	0.265138	500	max
6112	0.255967	500	max
7276	0.202656	500	max
6175	0.452378	500	max
2556	0.329893	500	max
5828	0.158977	500	max
3660	0.0254523	500	max
5735	0.038277	500	max
5687	0.597631	500	max
2914	0.58889	500	max
4169	0.599467	500	max
805	0.625843	500	max
5430	0.274209	500	max
199	0.0468595	500	max
634	0.0404071	500	max
1505	0.0477428	500	max
1561	0.0418868	500	max
3057	0.503122	500	max
513	0.498401	500	max
39	0.487493	500	max
6730	0.473218	500	max
4181	0.398987	500	max
4876	0.422771	500	max
5897	0.412742	500	max
4710	0.215515	500	max
5606	0.135098	500	max
5940	0.112297	500	max
4128	0.0312746	500	max
6782	0.197334	500	max
1	0.159455	500	max
6131	0.123517	500	max
7007	0.124985	500	max
2274	0.770215	500	max
6260	0.744045	500	max
5222	0.667904	500	max
7377	0.696719	500	max
6832	0.677177	500	max
6836	0.612593	500	max
4476	0.619591	500	max
5660	0.631184	500	max
3584	0.633677	500	max
2549	0.642741	500	max
6622	0.619746	500	max
5960	0.685607	500	max
2484	0.602152	500	max
4939	0.634519	500	max
4933	0.648112	500	max
3689	0.747665	500	max
5256	0.731273	500	max
5603	0.731737	500	max
2195	0.802344	500	max
5510	0.827894	500	max
2364	0.813671	500	max
2379	0.813702	500	max
6000	0.747954	500	max
746	0.788591	500	max
1983	0.621244	500	max
767	0.551257	500	max
4890	0.538767	500	max
1714	0.676119	500	max
4912	0.620357	500	max
6717	0.635353	500	max
352	0.10248	500	max
4420	0.0775207	500	max
189	0.402556	500	max
6986	0.302335	500	max
791	0.304706	500	max
3608	0.319402	500	max
562	0.349684	500	max
4384	0.0671752	500	max
5125	0.0133879	500	max
3174	0.0129911	500	max
5307	0.353015	500	max
2053	0.33278	500	max
2475	0.330423	500	max
4448	0.267152	500	max
1324	0.403525	500	max
1905	0.436613	500	max
2741	0.296233	500	max
774	0.235769	500	max
1321	0.226306	500	max
3809	0.223437	500	max
5429	0.369786	500	max
7123	0.392386	500	max
1893	0.434745	500	max
1152	0.442457	500	max
7463	0.438097	500	max
1310	0.459968	500	max
7524	0.484154	500	max
2576	0.367229	500	max
2932	0.381311	500	max
1530	0.71117	500	max
423	0.722941	500	max
6118	0.743719	500	max
6459	0.727153	500	max
4990	0.708992	500	max
6689	0.70318	500	max
2515	0.740861	500	max
2433	0.760455	500	max
2622	0.738561	500	max
3099	0.749645	500	max
4164	0.747432	500	max
2001	0.770437	500	max
2896	0.745741	500	max
1500	0.765956	500	max
5220	0.773108	500	max
4998	0.740944	500	max
5638	0.757117	500	max
6822	0.768976	500	max
4975	0.766871	500	max
748	0.77379	500	max
697	0.759573	500	max
7077	0.765429	500	max
7487	0.176632	500	max
3439	0.122283	500	max
5247	0.0834254	500	max
319	0.0790681	500	max
716	0.0798376	500	max
6980	0.166053	500	max
3366	0.147762	500	max
727	0.138814	500	max
7239	0.149179	500	max
684	0.107191	500	max
7473	0.280668	500	max
1169	0.32679	500	max
1243	0.346552	500	max
3483	0.409715	500	max
5964	0.575302	500	max
4355	0.439916	500	max
740	0.443322	500	max
3856	0.422869	500	max
2283	0.54932	500	max
2915	0.465958	500	max
5209	0.606782	500	max
776	0.589338	500	max
2048	0.662438	500	max
6420	0.636633	500	max
2003	0.327987	500	max
4024	0.298498	500	max
3071	0.297983	500	max
6476	0.307859	500	max
6886	0.317988	500	max
1036	0.308222	500	max
1549	0.338412	500	max
3374	0.320473	500	max
3590	0.30162	500	max
3847	0.30076	500	max
4369	0.257982	500	max
6792	0.274728	500	max
6750	0.296939	500	max
7098	0.293912	500	max
1749	0.246986	500	max
2882	0.651706	500	max
3019	0.664777	500	max
4983	0.739149	500	max
7139	0.718225	500	max
2084	0.350322	500	max
1087	0.344313	500	max
4489	0.363583	500	max
4251	0.378825	500	max
4865	0.375474	500	max
2540	0.360616	500	max
273	0.361533	500	max
4567	0.0645247	500	max
5373	0.319034	500	max
3355	0.360592	500	max
4099	0.348664	500	max
1314	0.36873	500	max
5742	0.364606	500	max
1200	0.366755	500	max
688	0.368966	500	max
1007	0.327735	500	max
5326	0.414918	500	max
1640	0.453978	500	max
6030	0.4551	500	max
3726	0.455011	500	max
5712	0.455403	500	max
5107	0.415486	500	max
2013	0.379067	500	max
5073	0.456833	500	max
2758	0.344343	500	max
3733	0.359227	500	max
7453	0.335801	500	max
4554	0.0544797	500	max
6589	0.0799396	500	max
1371	0.0366582	500	max
7000	0.0341147	500	max
3814	0.0230792	500	max
3154	0.420505	500	max
4597	0.391152	500	max
5027	0.456766	500	max
1865	0.431049	500	max
5569	0.442728	500	max
1519	0.506868	500	max
1872	0.451666	500	max
4508	0.458578	500	max
2513	0.474405	500	max
1237	0.483301	500	max
5031	0.497577	500	max
5288	0.487407	500	max
6258	0.49576	500	max
3369	0.116937	500	max
80	0.174296	500	max
4193	0.358391	500	max
5086	0.340192	500	max
5105	0.34788	500	max
1624	0.328912	500	max
6741	0.35229	500	max
6449	0.301846	500	max
4047	0.349678	500	max
3334	0.369383	500	max
4777	0.348363	500	max
7002	0.57128	500	max
138	0.624369	500	max
6273	0.581958	500	max
2446	0.590444	500	max
4247	0.462672	500	max
2506	0.411472	500	max
3969	0.41328	500	max
4588	0.560105	500	max
3867	0.583134	500	max
4622	0.577067	500	max
5442	0.529533	500	max
2989	0.745165	500	max
4317	0.759941	500	max
2168	0.840191	500	max
5747	0.789237	500	max
5945	0.480226	500	max
6301	0.231455	500	max
7176	0.0588025	500	max
2886	0.0515195	500	max
4316	0.0439793	500	max
6271	0.0278641	500	max
1201	0.363156	500	max
7254	0.366057	500	max
4704	0.360149	500	max
5612	0.35808	500	max
4186	0.40187	500	max
2267	0.407203	500	max
5774	0.414266	500	max
3698	0.608845	500	max
4897	0.605315	500	max
571	0.665373	500	max
6410	0.66732	500	max
6165	0.624134	500	max
1002	0.631832	500	max
4814	0.631951	500	max
1999	0.633147	500	max
2694	0.661516	500	max
3196	0.637013	500	max
126	0.700527	500	max
4043	0.709374	500	max
3399	0.713353	500	max
6382	0.717867	500	max
5851	0.638494	500	max
2297	0.666864	500	max
3138	0.669999	500	max
1860	0.57506	500	max
7109	0.572693	500	max
6457	0.607979	500	max
631	0.644479	500	max
5425	0.632754	500	max
6403	0.633844	500	max
1180	0.676364	500	max
1885	0.606362	500	max
4643	0.607579	500	max
1502	0.587349	500	max
6116	0.614432	500	max
6002	0.382822	500	max
7100	0.401865	500	max
2584	0.519944	500	max
2716	0.532122	500	max
4945	0.558842	500	max
4609	0.557366	500	max
6507	0.552126	500	max
1408	0.386386	500	max
5447	0.383481	500	max
194	0.162278	500	max
6428	0.177668	500	max
3415	0.162228	500	max
7364	0.170722	500	max
1812	0.137244	500	max
5197	0.113933	500	max
948	0.200582	500	max
4760	0.279926	500	max
6535	0.25069	500	max
100	0.307716	500	max
1295	0.241253	500	max
4563	0.307055	500	max
646	0.475026	500	max
1120	0.464068	500	max
3500	0.473279	500	max
4958	0.485242	500	max
1655	0.519118	500	max
2761	0.500207	500	max
7251	0.496177	500	max
6171	0.469355	500	max
1464	0.471384	500	max
4526	0.480396	500	max
1064	0.513708	500	max
2422	0.45516	500	max
2301	0.536058	500	max
6842	0.548084	500	max
1167	0.546043	500	max
5229	0.564291	500	max
3962	0.575457	500	max
1780	0.5523	500	max
4781	0.550624	500	max
5990	0.540733	500	max
1378	0.56762	500	max
304	0.536703	500	max
2218	0.239549	500	max
53	0.272242	500	max
1720	0.293078	500	max
1928	0.285265	500	max
5725	0.249423	500	max
84	0.165083	500	max
5199	0.043102	500	max
3547	0.214122	500	max
7440	0.238546	500	max
2244	0.219491	500	max
887	0.223895	500	max
2717	0.183664	500	max
1911	0.207058	500	max
4155	0.203608	500	max
1206	0.406466	500	max
655	0.428755	500	max
5657	0.424389	500	max
817	0.418714	500	max
6327	0.362368	500	max
2041	0.44062	500	max
3919	0.449632	500	max
6350	0.456204	500	max
6770	0.32445	500	max
5230	0.433894	500	max
4147	0.459812	500	max
2898	0.409663	500	max
4345	0.41429	500	max
3403	0.29938	500	max
549	0.310902	500	max
7264	0.34919	500	max
5118	0.325726	500	max
6957	0.157221	500	max
2427	0.0835584	500	max
5424	0.037828	500	max
6384	0.0212172	500	max
99	0.0143425	500	max
3574	0.3116	500	max
5691	0.296314	500	max
3354	0.518246	500	max
1736	0.493849	500	max
2827	0.515278	500	max
6106	0.526526	500	max
6862	0.514978	500	max
4239	0.647461	500	max
5544	0.646574	500	max
4434	0.593343	500	max
633	0.588018	500	max
1577	0.621936	500	max
3767	0.592907	500	max
5478	0.604609	500	max
3871	0.601225	500	max
1786	0.375417	500	max
2233	0.457729	500	max
5877	0.424043	500	max
6718	0.425444	500	max
4620	0.211224	500	max
6435	0.241245	500	max
2058	0.260267	500	max
6474	0.256645	500	max
5847	0.251871	500	max
534	0.200068	500	max
825	0.205226	500	max
3299	0.180555	500	max
6898	0.178937	500	max
3713	0.301475	500	max
5335	0.300869	500	max
1074	0.208279	500	max
2036	0.167955	500	max
6193	0.179521	500	max
7280	0.240635	500	max
1648	0.0166484	500	max
2056	0.165065	500	max
5111	0.149801	500	max
6795	0.132088	500	max
4875	0.589456	500	max
5366	0.599304	500	max
4148	0.61077	500	max
6847	0.612971	500	max
7542	0.560569	500	max
2625	0.684966	500	max
6027	0.708782	500	max
4623	0.724753	500	max
7407	0.682787	500	max
3070	0.256258	500	max
7317	0.108242	500	max
3951	0.221653	500	max
2255	0.166473	500	max
5773	0.190432	500	max
5896	0.192279	500	max
1260	0.179779	500	max
2118	0.382004	500	max
6933	0.418638	500	max
3598	0.219173	500	max
3747	0.20632	500	max
6530	0.173918	500	max
4248	0.161344	500	max
1422	0.238344	500	max
2	0.246964	500	max
7135	0.0570586	500	max
5507	0.0338408	500	max
5217	0.152799	500	max
4579	0.213954	500	max
4789	0.193532	500	max
1987	0.197083	500	max
4139	0.201179	500	max
365	0.0383608	500	max
2207	0.424605	500	max
6754	0.428619	500	max
2061	0.430082	500	max
3183	0.417649	500	max
3450	0.421883	500	max
596	0.452077	500	max
1448	0.428412	500	max
367	0.444391	500	max
783	0.435105	500	max
6180	0.457053	500	max
77	0.472003	500	max
5312	0.427084	500	max
3583	0.427942	500	max
204	0.45003	500	max
5763	0.473211	500	max
1581	0.130175	500	max
5818	0.0912362	500	max
3550	0.206706	500	max
2999	0.58682	500	max
3558	0.5894	500	max
6570	0.586423	500	max
2874	0.535214	500	max
1098	0.505324	500	max
5688	0.506826	500	max
1061	0.510298	500	max
7048	0.516369	500	max
777	0.52845	500	max
4524	0.531769	500	max
2697	0.543233	500	max
3618	0.520809	500	max
1471	0.454604	500	max
5367	0.453486	500	max
3198	0.444998	500	max
46	0.450729	500	max
1055	0.137519	500	max
6309	0.0657413	500	max
6199	0.366231	500	max
3474	0.191445	500	max
3976	0.182666	500	max
5519	0.162004	500	max
109	0.221903	500	max
6606	0.191928	500	max
5336	0.212427	500	max
4682	0.0952741	500	max
2601	0.0930635	500	max
4094	0.0980895	500	max
878	0.124567	500	max
7066	0.0305616	500	max
244	0.188998	500	max
3161	0.177585	500	max
2661	0.207904	500	max
3206	0.199511	500	max
6419	0.447199	500	max
1594	0.397738	500	max
4165	0.393387	500	max
115	0.632663	500	max
255	0.630449	500	max
3952	0.615364	500	max
2105	0.632126	500	max
4263	0.654661	500	max
5241	0.666484	500	max
1929	0.429152	500	max
4615	0.479355	500	max
726	0.48404	500	max
1266	0.503716	500	max
2736	0.4738	500	max
1476	0.457144	500	max
1588	0.413618	500	max
3457	0.445542	500	max
6811	0.453788	500	max
1376	0.380306	500	max
6932	0.323152	500	max
312	0.384871	500	max
967	0.368456	500	max
3413	0.304979	500	max
5455	0.0655097	500	max
1903	0.590019	500	max
3256	0.517404	500	max
802	0.515243	500	max
4624	0.466786	500	max
1544	0.489684	500	max
6590	0.550072	500	max
236	0.412877	500	max
6703	0.420868	500	max
1536	0.296788	500	max
2686	0.22454	500	max
1809	0.233406	500	max
3859	0.221766	500	max
2564	0.148006	500	max
3656	0.129069	500	max
1035	0.203963	500	max
3031	0.18054	500	max
3395	0.173526	500	max
5271	0.287314	500	max
4861	0.235233	500	max
6377	0.283237	500	max
1596	0.168029	500	max
5953	0.176035	500	max
1462	0.472174	500	max
6286	0.467653	500	max
1964	0.465184	500	max
813	0.477151	500	max
3238	0.531478	500	max
2284	0.477959	500	max
4018	0.251041	500	max
320	0.30117	500	max
1997	0.365755	500	max
4272	0.352526	500	max
1373	0.299402	500	max
3488	0.310542	500	max
3195	0.327708	500	max
4473	0.428476	500	max
7026	0.373687	500	max
232	0.389259	500	max
6231	0.387752	500	max
7512	0.388416	500	max
49	0.362006	500	max
3724	0.419515	500	max
5532	0.412211	500	max
7362	0.401053	500	max
421	0.405886	500	max
6406	0.398935	500	max
6438	0.421766	500	max
2302	0.614859	500	max
2755	0.641114	500	max
5368	0.585632	500	max
4381	0.585794	500	max
4632	0.539808	500	max
1827	0.636736	500	max
6948	0.656356	500	max
2316	0.649219	500	max
3276	0.615003	500	max
3309	0.515324	500	max
3746	0.49861	500	max
1208	0.528943	500	max
1813	0.583502	500	max
2921	0.573314	500	max
4754	0.590538	500	max
6491	0.676884	500	max
6497	0.697884	500	max
1801	0.503042	500	max
1824	0.500023	500	max
2374	0.524294	500	max
2539	0.550304	500	max
186	0.302347	500	max
6181	0.309385	500	max
1157	0.0293406	500	max
5759	0.034993	500	max
3681	0.262411	500	max
6854	0.310079	500	max
3699	0.307227	500	max
1372	0.312074	500	max
5479	0.30636	500	max
5001	0.313828	500	max
6557	0.279378	500	max
3892	0.359131	500	max
5151	0.332588	500	max
738	0.173447	500	max
3823	0.190118	500	max
6609	0.195986	500	max
6552	0.227079	500	max
45	0.246526	500	max
2343	0.0801321	500	max
3189	0.0173657	500	max
1755	0.0384508	500	max
1686	0.0315047	500	max
7360	0.542551	500	max
3522	0.36684	500	max
5568	0.458925	500	max
5378	0.344605	500	max
310	0.355583	500	max
6441	0.330856	500	max
6426	0.188057	500	max
5620	0.159997	500	max
1203	0.0498116	500	max
4314	0.116961	500	max
357	0.132231	500	max
5320	0.136421	500	max
694	0.131699	500	max
3855	0.113027	500	max
487	0.143571	500	max
211	0.51695	500	max
5043	0.501549	500	max
2100	0.0912893	500	max
5065	0.0656259	500	max
5887	0.0832732	500	max
5148	0.0345695	500	max
1902	0.0783822	500	max
368	0.0789282	500	max
4178	0.39131	500	max
4660	0.37617	500	max
7534	0.0666511	500	max
1818	0.35233	500	max
6146	0.379921	500	max
2876	0.353316	500	max
557	0.365735	500	max
5910	0.35679	500	max
6409	0.406744	500	max
822	0.394772	500	max
2602	0.353969	500	max
1531	0.362601	500	max
5374	0.368222	500	max
2986	0.0816633	500	max
3770	0.0823667	500	max
457	0.0884432	500	max
1825	0.382486	500	max
957	0.280139	500	max
4374	0.259222	500	max
5034	0.248559	500	max
3371	0.299662	500	max
3114	0.227001	500	max
539	0.235367	500	max
6893	0.239863	500	max
2362	0.244552	500	max
3782	0.2577	500	max
3401	0.223053	500	max
7467	0.225242	500	max
334	0.520032	500	max
3808	0.549802	500	max
4906	0.528409	500	max
1774	0.51198	500	max
238	0.500474	500	max
2976	0.420458	500	max
3853	0.494755	500	max
4824	0.368391	500	max
6970	0.391861	500	max
6045	0.29956	500	max
5677	0.362987	500	max
2405	0.369576	500	max
3240	0.364815	500	max
1485	0.242084	500	max
1635	0.281584	500	max
6292	0.27211	500	max
1362	0.415623	500	max
5487	0.425293	500	max
5390	0.345377	500	max
6298	0.43552	500	max
3268	0.39474	500	max
4520	0.391888	500	max
6198	0.384204	500	max
3250	0.370662	500	max
3014	0.510132	500	max
1781	0.510082	500	max
2508	0.513337	500	max
4472	0.52218	500	max
3319	0.528836	500	max
2977	0.53498	500	max
3159	0.544676	500	max
6283	0.536158	500	max
1211	0.574148	500	max
911	0.506749	500	max
2215	0.465922	500	max
5239	0.497251	500	max
3568	0.508955	500	max
1059	0.501786	500	max
2175	0.507509	500	max
5493	0.458532	500	max
3416	0.456928	500	max
6830	0.454907	500	max
6262	0.477575	500	max
6192	0.493338	500	max
4067	0.469328	500	max
3744	0.518604	500	max
4931	0.515252	500	max
3059	0.404639	500	max
92	0.411757	500	max
4412	0.16866	500	max
