.626	0.5_0.5	5.5	01	076
.4383	0.5_0.5	5.5	01	090
.525	0.5_0.5	5.5	01	087
.631	0.5_0.5	5.5	01	082
.6786	0.5_0.5	5.5	01	075
.5027	0.5_0.5	5.5	01	095
.6747	0.5_0.5	5.5	01	080
.6096	0.5_0.5	5.5	01	088
.6827	0.5_0.5	5.5	01	079
.6226	0.5_0.5	5.5	01	089
.5287	0.5_0.5	5.5	01	091
.52	0.5_0.5	5.5	01	093
.5496	0.5_0.5	5.5	01	094
.4805	0.5_0.5	5.5	01	096
.681	0.5_0.5	5.5	01	092
.4098	0.5_0.5	5.5	01	098
.4992	0.5_0.5	5.5	01	097
.5258	0.5_0.5	5.5	01	099
.6375	0.5_0.5	5.5	01	100
.5534	0.5_0.5	5.5	02	006
.5249	0.5_0.5	5.5	02	010
.5556	0.5_0.5	5.5	02	004
.6133	0.5_0.5	5.5	02	001
.6027	0.5_0.5	5.5	02	007
.5475	0.5_0.5	5.5	02	013
.5434	0.5_0.5	5.5	02	015
.5307	0.5_0.5	5.5	02	017
.5538	0.5_0.5	5.5	02	016
.6408	0.5_0.5	5.5	02	002
.6388	0.5_0.5	5.5	02	005
.5417	0.5_0.5	5.5	02	018
.513	0.5_0.5	5.5	02	020
.5024	0.5_0.5	5.5	02	021
.5586	0.5_0.5	5.5	02	022
.5079	0.5_0.5	5.5	02	026
.7104	0.5_0.5	5.5	02	009
.6268	0.5_0.5	5.5	02	011
.7489	0.5_0.5	5.5	02	003
.7086	0.5_0.5	5.5	02	012
.6134	0.5_0.5	5.5	02	019
.61	0.5_0.5	5.5	02	024
.7618	0.5_0.5	5.5	02	014
.7862	0.5_0.5	5.5	02	008
.5597	0.5_0.5	5.5	02	028
.6293	0.5_0.5	5.5	02	025
.7329	0.5_0.5	5.5	02	023
.7931	0.5_0.5	5.5	02	027
.4558	0.5_0.5	5.5	02	029
.5944	0.5_0.5	5.5	02	030
.5665	0.5_0.5	5.5	02	031
.5864	0.5_0.5	5.5	02	034
.5422	0.5_0.5	5.5	02	040
.672	0.5_0.5	5.5	02	032
.502	0.5_0.5	5.5	02	044
.5137	0.5_0.5	5.5	02	045
.5642	0.5_0.5	5.5	02	042
.6372	0.5_0.5	5.5	02	039
.7097	0.5_0.5	5.5	02	033
.6395	0.5_0.5	5.5	02	037
.7243	0.5_0.5	5.5	02	035
.496	0.5_0.5	5.5	02	050
.696	0.5_0.5	5.5	02	036
.6292	0.5_0.5	5.5	02	041
.6673	0.5_0.5	5.5	02	043
.5932	0.5_0.5	5.5	02	049
.5852	0.5_0.5	5.5	02	047
.5571	0.5_0.5	5.5	02	052
.5723	0.5_0.5	5.5	02	053
.7469	0.5_0.5	5.5	02	038
.6315	0.5_0.5	5.5	02	046
.6447	0.5_0.5	5.5	02	048
.5499	0.5_0.5	5.5	02	056
.6633	0.5_0.5	5.5	02	051
.6219	0.5_0.5	5.5	02	055
.6027	0.5_0.5	5.5	02	057
.8049	0.5_0.5	5.5	02	054
.7165	0.5_0.5	5.5	02	058
.6701	0.5_0.5	5.5	02	059
.6724	0.5_0.5	5.5	02	060
.6125	0.5_0.5	5.5	02	061
.6459	0.5_0.5	5.5	02	062
.6478	0.5_0.5	5.5	02	063
.5818	0.5_0.5	5.5	02	064
.5132	0.5_0.5	5.5	02	070
.6509	0.5_0.5	5.5	02	066
.4904	0.5_0.5	5.5	02	078
.5475	0.5_0.5	5.5	02	074
.6376	0.5_0.5	5.5	02	067
.6962	0.5_0.5	5.5	02	065
.6339	0.5_0.5	5.5	02	072
.6935	0.5_0.5	5.5	02	068
.6031	0.5_0.5	5.5	02	073
.6299	0.5_0.5	5.5	02	077
.6211	0.5_0.5	5.5	02	075
.5728	0.5_0.5	5.5	02	085
.5261	0.5_0.5	5.5	02	087
.6584	0.5_0.5	5.5	02	076
.6078	0.5_0.5	5.5	02	081
.5426	0.5_0.5	5.5	02	086
.7095	0.5_0.5	5.5	02	071
.6667	0.5_0.5	5.5	02	079
.7405	0.5_0.5	5.5	02	069
.6788	0.5_0.5	5.5	02	080
.6489	0.5_0.5	5.5	02	082
.5147	0.5_0.5	5.5	02	089
.6903	0.5_0.5	5.5	02	083
.6432	0.5_0.5	5.5	02	088
.785	0.5_0.5	5.5	02	084
.5224	0.5_0.5	5.5	02	092
.6438	0.5_0.5	5.5	02	091
.7251	0.5_0.5	5.5	02	090
.6117	0.5_0.5	5.5	02	093
.5379	0.5_0.5	5.5	02	094
.6418	0.5_0.5	5.5	02	095
.5123	0.5_0.5	5.5	02	096
.5013	0.5_0.5	5.5	02	097
.5371	0.5_0.5	5.5	02	099
.5116	0.5_0.5	5.5	03	003
.5376	0.5_0.5	5.5	03	004
.5854	0.5_0.5	5.5	02	098
.6042	0.5_0.5	5.5	03	002
.5276	0.5_0.5	5.5	03	006
.6257	0.5_0.5	5.5	02	100
.4937	0.5_0.5	5.5	03	009
.5247	0.5_0.5	5.5	03	012
.5691	0.5_0.5	5.5	03	010
.6997	0.5_0.5	5.5	03	001
.6365	0.5_0.5	5.5	03	005
.5486	0.5_0.5	5.5	03	016
.6441	0.5_0.5	5.5	03	011
.6954	0.5_0.5	5.5	03	007
.6174	0.5_0.5	5.5	03	015
.5691	0.5_0.5	5.5	03	019
.6766	0.5_0.5	5.5	03	013
.6376	0.5_0.5	5.5	03	014
.7009	0.5_0.5	5.5	03	008
.6522	0.5_0.5	5.5	03	017
.5079	0.5_0.5	5.5	03	023
.6969	0.5_0.5	5.5	03	018
.6442	0.5_0.5	5.5	03	021
.5859	0.5_0.5	5.5	03	022
.674	0.5_0.5	5.5	03	020
.567	0.5_0.5	5.5	03	024
.5657	0.5_0.5	5.5	03	025
.5669	0.5_0.5	5.5	03	026
.45	0.5_0.5	5.5	03	029
.6296	0.5_0.5	5.5	03	027
.5346	0.5_0.5	5.5	03	028
.5145	0.5_0.5	5.5	03	035
.6062	0.5_0.5	5.5	03	031
.6841	0.5_0.5	5.5	03	030
.5457	0.5_0.5	5.5	03	037
.6006	0.5_0.5	5.5	03	036
.621	0.5_0.5	5.5	03	033
.661	0.5_0.5	5.5	03	034
.6526	0.5_0.5	5.5	03	032
.5118	0.5_0.5	5.5	03	046
.6352	0.5_0.5	5.5	03	039
.5911	0.5_0.5	5.5	03	044
.6472	0.5_0.5	5.5	03	040
.6936	0.5_0.5	5.5	03	038
.5524	0.5_0.5	5.5	03	050
.6192	0.5_0.5	5.5	03	042
.5451	0.5_0.5	5.5	03	049
.6667	0.5_0.5	5.5	03	043
.6383	0.5_0.5	5.5	03	047
.536	0.5_0.5	5.5	03	055
.6942	0.5_0.5	5.5	03	045
.7456	0.5_0.5	5.5	03	041
.6204	0.5_0.5	5.5	03	053
.5537	0.5_0.5	5.5	03	056
.7009	0.5_0.5	5.5	03	048
.6959	0.5_0.5	5.5	03	051
.5964	0.5_0.5	5.5	03	054
.6934	0.5_0.5	5.5	03	052
.472	0.5_0.5	5.5	03	057
.4838	0.5_0.5	5.5	03	058
.4781	0.5_0.5	5.5	03	059
.6166	0.5_0.5	5.5	03	060
.5236	0.5_0.5	5.5	03	061
.6011	0.5_0.5	5.5	03	062
.5319	0.5_0.5	5.5	03	066
.5623	0.5_0.5	5.5	03	067
.675	0.5_0.5	5.5	03	064
.5951	0.5_0.5	5.5	03	065
.6825	0.5_0.5	5.5	03	063
.575	0.5_0.5	5.5	03	068
.5069	0.5_0.5	5.5	03	072
.5891	0.5_0.5	5.5	03	069
.591	0.5_0.5	5.5	03	073
.5401	0.5_0.5	5.5	03	076
.5666	0.5_0.5	5.5	03	075
.5651	0.5_0.5	5.5	03	078
.6089	0.5_0.5	5.5	03	074
.639	0.5_0.5	5.5	03	077
.7339	0.5_0.5	5.5	03	070
.5919	0.5_0.5	5.5	03	081
.7484	0.5_0.5	5.5	03	071
.6155	0.5_0.5	5.5	03	079
.5784	0.5_0.5	5.5	03	085
.6059	0.5_0.5	5.5	03	084
.6466	0.5_0.5	5.5	03	083
.655	0.5_0.5	5.5	03	080
.6189	0.5_0.5	5.5	03	086
.5711	0.5_0.5	5.5	03	087
.5633	0.5_0.5	5.5	03	088
.7246	0.5_0.5	5.5	03	082
.495	0.5_0.5	5.5	03	089
.6591	0.5_0.5	5.5	03	090
.6595	0.5_0.5	5.5	03	091
.5595	0.5_0.5	5.5	03	092
.5995	0.5_0.5	5.5	03	093
.5243	0.5_0.5	5.5	03	096
.5051	0.5_0.5	5.5	03	097
.6149	0.5_0.5	5.5	03	095
.6064	0.5_0.5	5.5	03	094
.5536	0.5_0.5	5.5	03	099
.6292	0.5_0.5	5.5	03	100
.6178	0.5_0.5	5.5	03	098
.6913	0.5_0.5	5.5	04	001
.6518	0.5_0.5	5.5	04	002
.5511	0.5_0.5	5.5	04	006
.6293	0.5_0.5	5.5	04	005
.5053	0.5_0.5	5.5	04	010
.6663	0.5_0.5	5.5	04	003
.5999	0.5_0.5	5.5	04	008
.7033	0.5_0.5	5.5	04	004
.598	0.5_0.5	5.5	04	011
.5426	0.5_0.5	5.5	04	013
.5457	0.5_0.5	5.5	04	015
.5528	0.5_0.5	5.5	04	016
.7203	0.5_0.5	5.5	04	007
.5971	0.5_0.5	5.5	04	018
.689	0.5_0.5	5.5	04	009
.6362	0.5_0.5	5.5	04	017
.6195	0.5_0.5	5.5	04	020
.7374	0.5_0.5	5.5	04	012
.7303	0.5_0.5	5.5	04	014
.7509	0.5_0.5	5.5	04	019
.6106	0.5_0.5	5.5	04	021
.6862	0.5_0.5	5.5	04	022
.5586	0.5_0.5	5.5	04	025
.6129	0.5_0.5	5.5	04	023
.6504	0.5_0.5	5.5	04	024
.5171	0.5_0.5	5.5	04	028
.5785	0.5_0.5	5.5	04	027
.6123	0.5_0.5	5.5	04	026
.7037	0.5_0.5	5.5	04	029
.5615	0.5_0.5	5.5	04	032
.6579	0.5_0.5	5.5	04	030
.5954	0.5_0.5	5.5	04	035
.6212	0.5_0.5	5.5	04	034
.707	0.5_0.5	5.5	04	031
.6123	0.5_0.5	5.5	04	036
.7105	0.5_0.5	5.5	04	033
.5437	0.5_0.5	5.5	04	043
.6989	0.5_0.5	5.5	04	037
.6948	0.5_0.5	5.5	04	038
.6199	0.5_0.5	5.5	04	041
.6524	0.5_0.5	5.5	04	040
.6095	0.5_0.5	5.5	04	042
.509	0.5_0.5	5.5	04	050
.6608	0.5_0.5	5.5	04	045
.7296	0.5_0.5	5.5	04	046
.7721	0.5_0.5	5.5	04	039
.7192	0.5_0.5	5.5	04	047
.6662	0.5_0.5	5.5	04	048
.7715	0.5_0.5	5.5	04	044
.6955	0.5_0.5	5.5	04	049
.7553	0.5_0.5	5.5	04	051
.7868	0.5_0.5	5.5	04	052
.6574	0.5_0.5	5.5	04	053
.625	0.5_0.5	5.5	04	054
.6465	0.5_0.5	5.5	04	056
.5564	0.5_0.5	5.5	04	057
.7069	0.5_0.5	5.5	04	055
.5294	0.5_0.5	5.5	04	059
.5648	0.5_0.5	5.5	04	060
.7537	0.5_0.5	5.5	04	058
.5945	0.5_0.5	5.5	04	061
.6085	0.5_0.5	5.5	04	062
.6627	0.5_0.5	5.5	04	063
.5185	0.5_0.5	5.5	04	068
.5937	0.5_0.5	5.5	04	064
.6805	0.5_0.5	5.5	04	066
.5106	0.5_0.5	5.5	04	076
.7442	0.5_0.5	5.5	04	065
.7205	0.5_0.5	5.5	04	067
.6206	0.5_0.5	5.5	04	069
.6447	0.5_0.5	5.5	04	075
.6732	0.5_0.5	5.5	04	074
.6544	0.5_0.5	5.5	04	070
.5851	0.5_0.5	5.5	04	078
.7415	0.5_0.5	5.5	04	072
.7251	0.5_0.5	5.5	04	071
.8101	0.5_0.5	5.5	04	073
.6091	0.5_0.5	5.5	04	081
.7204	0.5_0.5	5.5	04	077
.6701	0.5_0.5	5.5	04	080
.67	0.5_0.5	5.5	04	079
.6592	0.5_0.5	5.5	04	082
.6385	0.5_0.5	5.5	04	083
.6865	0.5_0.5	5.5	04	084
.6562	0.5_0.5	5.5	04	085
.6105	0.5_0.5	5.5	04	087
.7546	0.5_0.5	5.5	04	086
.6483	0.5_0.5	5.5	04	088
.7837	0.5_0.5	5.5	04	089
.7598	0.5_0.5	5.5	04	090
.5461	0.5_0.5	5.5	04	093
.5525	0.5_0.5	5.5	04	092
.7793	0.5_0.5	5.5	04	091
.5971	0.5_0.5	5.5	04	097
.5759	0.5_0.5	5.5	04	096
.7135	0.5_0.5	5.5	04	094
.6859	0.5_0.5	5.5	04	095
.5418	0.5_0.5	5.5	05	002
.5212	0.5_0.5	5.5	05	001
.5091	0.5_0.5	5.5	05	005
.4912	0.5_0.5	5.5	05	004
.5332	0.5_0.5	5.5	05	003
.4904	0.5_0.5	5.5	05	006
.7057	0.5_0.5	5.5	04	100
.7097	0.5_0.5	5.5	04	099
.7614	0.5_0.5	5.5	04	098
.5579	0.5_0.5	5.5	05	007
.5661	0.5_0.5	5.5	05	008
.5116	0.5_0.5	5.5	05	010
.5482	0.5_0.5	5.5	05	012
.5198	0.5_0.5	5.5	05	011
.5351	0.5_0.5	5.5	05	013
.5371	0.5_0.5	5.5	05	009
.5239	0.5_0.5	5.5	05	015
.5968	0.5_0.5	5.5	05	014
.4713	0.5_0.5	5.5	05	017
.6724	0.5_0.5	5.5	05	016
.4076	0.5_0.5	5.5	05	019
.6154	0.5_0.5	5.5	05	018
.666	0.5_0.5	5.5	05	020
.5523	0.5_0.5	5.5	05	021
.4327	0.5_0.5	5.5	05	025
.5998	0.5_0.5	5.5	05	022
.6433	0.5_0.5	5.5	05	023
.5831	0.5_0.5	5.5	05	024
.4528	0.5_0.5	5.5	05	026
.4158	0.5_0.5	5.5	05	027
.4154	0.5_0.5	5.5	05	028
.6006	0.5_0.5	5.5	05	029
.5439	0.5_0.5	5.5	05	030
.5154	0.5_0.5	5.5	05	031
.4459	0.5_0.5	5.5	05	036
.4237	0.5_0.5	5.5	05	037
.5148	0.5_0.5	5.5	05	034
.5765	0.5_0.5	5.5	05	033
.503	0.5_0.5	5.5	05	039
.6181	0.5_0.5	5.5	05	032
.4872	0.5_0.5	5.5	05	041
.6552	0.5_0.5	5.5	05	035
.5464	0.5_0.5	5.5	05	038
.5106	0.5_0.5	5.5	05	040
.5078	0.5_0.5	5.5	05	045
.5873	0.5_0.5	5.5	05	044
.5148	0.5_0.5	5.5	05	042
.5718	0.5_0.5	5.5	05	043
.4852	0.5_0.5	5.5	05	048
.6241	0.5_0.5	5.5	05	046
.6117	0.5_0.5	5.5	05	047
.4961	0.5_0.5	5.5	05	049
.4199	0.5_0.5	5.5	05	050
.4608	0.5_0.5	5.5	05	053
.5262	0.5_0.5	5.5	05	051
.4866	0.5_0.5	5.5	05	052
.4525	0.5_0.5	5.5	05	054
.4466	0.5_0.5	5.5	05	057
.4397	0.5_0.5	5.5	05	058
.5031	0.5_0.5	5.5	05	060
.5753	0.5_0.5	5.5	05	056
.5887	0.5_0.5	5.5	05	055
.5982	0.5_0.5	5.5	05	059
.4288	0.5_0.5	5.5	05	062
.5353	0.5_0.5	5.5	05	061
.5082	0.5_0.5	5.5	05	063
.5151	0.5_0.5	5.5	05	064
.4823	0.5_0.5	5.5	05	065
.5242	0.5_0.5	5.5	05	066
.4774	0.5_0.5	5.5	05	069
.477	0.5_0.5	5.5	05	070
.5104	0.5_0.5	5.5	05	072
.5218	0.5_0.5	5.5	05	074
.5261	0.5_0.5	5.5	05	073
.6033	0.5_0.5	5.5	05	071
.5888	0.5_0.5	5.5	05	068
.6169	0.5_0.5	5.5	05	067
.5703	0.5_0.5	5.5	05	075
.6262	0.5_0.5	5.5	05	076
.534	0.5_0.5	5.5	05	078
.6163	0.5_0.5	5.5	05	077
.4669	0.5_0.5	5.5	05	081
.533	0.5_0.5	5.5	05	080
.5716	0.5_0.5	5.5	05	079
.4534	0.5_0.5	5.5	05	082
.4568	0.5_0.5	5.5	05	083
.6549	0.5_0.5	5.5	05	084
.6427	0.5_0.5	5.5	05	085
.5002	0.5_0.5	5.5	05	086
.5114	0.5_0.5	5.5	05	088
.5781	0.5_0.5	5.5	05	087
.6431	0.5_0.5	5.5	05	089
.5116	0.5_0.5	5.5	05	090
.6039	0.5_0.5	5.5	05	092
.4927	0.5_0.5	5.5	05	093
.6707	0.5_0.5	5.5	05	091
.483	0.5_0.5	5.5	05	095
.5696	0.5_0.5	5.5	05	096
.4959	0.5_0.5	5.5	05	097
.5894	0.5_0.5	5.5	05	094
.4918	0.5_0.5	5.5	05	099
.4894	0.5_0.5	5.5	05	100
.5808	0.5_0.5	5.5	05	098
.4787	0.5_0.5	5.5	06	003
.5922	0.5_0.5	5.5	06	002
.5454	0.5_0.5	5.5	06	006
.6357	0.5_0.5	5.5	06	004
.5967	0.5_0.5	5.5	06	005
.6624	0.5_0.5	5.5	06	001
.5614	0.5_0.5	5.5	06	007
.5428	0.5_0.5	5.5	06	009
.6438	0.5_0.5	5.5	06	008
.5158	0.5_0.5	5.5	06	013
.5806	0.5_0.5	5.5	06	012
.6652	0.5_0.5	5.5	06	010
.6883	0.5_0.5	5.5	06	011
.5599	0.5_0.5	5.5	06	014
.6098	0.5_0.5	5.5	06	015
.5744	0.5_0.5	5.5	06	016
.5346	0.5_0.5	5.5	06	018
.5948	0.5_0.5	5.5	06	017
.5953	0.5_0.5	5.5	06	019
.4832	0.5_0.5	5.5	06	023
.5759	0.5_0.5	5.5	06	022
.5985	0.5_0.5	5.5	06	021
.683	0.5_0.5	5.5	06	020
.6192	0.5_0.5	5.5	06	024
.5278	0.5_0.5	5.5	06	028
.5843	0.5_0.5	5.5	06	027
.5375	0.5_0.5	5.5	06	029
.6094	0.5_0.5	5.5	06	026
.497	0.5_0.5	5.5	06	031
.4968	0.5_0.5	5.5	06	030
.6773	0.5_0.5	5.5	06	025
.6025	0.5_0.5	5.5	06	032
.5969	0.5_0.5	5.5	06	034
.5631	0.5_0.5	5.5	06	036
.597	0.5_0.5	5.5	06	035
.6177	0.5_0.5	5.5	06	033
.5814	0.5_0.5	5.5	06	038
.6195	0.5_0.5	5.5	06	039
.6177	0.5_0.5	5.5	06	040
.6107	0.5_0.5	5.5	06	037
.5929	0.5_0.5	5.5	06	041
.6197	0.5_0.5	5.5	06	044
.6999	0.5_0.5	5.5	06	042
.7137	0.5_0.5	5.5	06	043
.7205	0.5_0.5	5.5	06	045
.6972	0.5_0.5	5.5	06	046
.4964	0.5_0.5	5.5	06	047
.5493	0.5_0.5	5.5	06	048
.6575	0.5_0.5	5.5	06	049
.6599	0.5_0.5	5.5	06	050
.6827	0.5_0.5	5.5	06	051
.646	0.5_0.5	5.5	06	052
.5713	0.5_0.5	5.5	06	056
.6035	0.5_0.5	5.5	06	055
.698	0.5_0.5	5.5	06	053
.521	0.5_0.5	5.5	06	058
.6933	0.5_0.5	5.5	06	054
.5451	0.5_0.5	5.5	06	062
.6701	0.5_0.5	5.5	06	057
.5392	0.5_0.5	5.5	06	064
.6197	0.5_0.5	5.5	06	060
.6999	0.5_0.5	5.5	06	061
.6898	0.5_0.5	5.5	06	059
.7288	0.5_0.5	5.5	06	063
.5876	0.5_0.5	5.5	06	065
.582	0.5_0.5	5.5	06	067
.5933	0.5_0.5	5.5	06	066
.5577	0.5_0.5	5.5	06	071
.557	0.5_0.5	5.5	06	070
.568	0.5_0.5	5.5	06	072
.6764	0.5_0.5	5.5	06	068
.6865	0.5_0.5	5.5	06	069
.5612	0.5_0.5	5.5	06	073
.5492	0.5_0.5	5.5	06	075
.6412	0.5_0.5	5.5	06	074
.5418	0.5_0.5	5.5	06	078
.6892	0.5_0.5	5.5	06	076
.5631	0.5_0.5	5.5	06	079
.5794	0.5_0.5	5.5	06	077
.5651	0.5_0.5	5.5	06	080
.5034	0.5_0.5	5.5	06	082
.6004	0.5_0.5	5.5	06	081
.5208	0.5_0.5	5.5	06	083
.5349	0.5_0.5	5.5	06	084
.6078	0.5_0.5	5.5	06	085
.5068	0.5_0.5	5.5	06	089
.6069	0.5_0.5	5.5	06	086
.5461	0.5_0.5	5.5	06	091
.4485	0.5_0.5	5.5	06	094
.6872	0.5_0.5	5.5	06	088
.7321	0.5_0.5	5.5	06	087
.4971	0.5_0.5	5.5	06	095
.5648	0.5_0.5	5.5	06	093
.6705	0.5_0.5	5.5	06	090
.6596	0.5_0.5	5.5	06	092
.5524	0.5_0.5	5.5	06	097
.5689	0.5_0.5	5.5	06	098
.5015	0.5_0.5	5.5	07	003
.5592	0.5_0.5	5.5	06	099
.6154	0.5_0.5	5.5	06	096
.5326	0.5_0.5	5.5	07	002
.5092	0.5_0.5	5.5	07	004
.5164	0.5_0.5	5.5	07	005
.4191	0.5_0.5	5.5	07	007
.5901	0.5_0.5	5.5	06	100
.7691	0.5_0.5	5.5	07	001
.5724	0.5_0.5	5.5	07	006
.4537	0.5_0.5	5.5	07	008
.4309	0.5_0.5	5.5	07	010
.5018	0.5_0.5	5.5	07	009
.4868	0.5_0.5	5.5	07	011
.5528	0.5_0.5	5.5	07	012
.3881	0.5_0.5	5.5	07	014
.4641	0.5_0.5	5.5	07	013
.4859	0.5_0.5	5.5	07	015
.537	0.5_0.5	5.5	07	016
.5084	0.5_0.5	5.5	07	018
.5101	0.5_0.5	5.5	07	017
.5406	0.5_0.5	5.5	07	019
.4534	0.5_0.5	5.5	07	025
.4945	0.5_0.5	5.5	07	023
.4753	0.5_0.5	5.5	07	022
.6438	0.5_0.5	5.5	07	020
.6044	0.5_0.5	5.5	07	021
.3895	0.5_0.5	5.5	07	031
.4648	0.5_0.5	5.5	07	027
.5286	0.5_0.5	5.5	07	026
.5026	0.5_0.5	5.5	07	028
.5995	0.5_0.5	5.5	07	024
.4497	0.5_0.5	5.5	07	034
.4781	0.5_0.5	5.5	07	030
.4432	0.5_0.5	5.5	07	033
.5466	0.5_0.5	5.5	07	029
.5543	0.5_0.5	5.5	07	035
.6234	0.5_0.5	5.5	07	032
.555	0.5_0.5	5.5	07	037
.5182	0.5_0.5	5.5	07	038
.4081	0.5_0.5	5.5	07	039
.5774	0.5_0.5	5.5	07	036
.5223	0.5_0.5	5.5	07	040
.4957	0.5_0.5	5.5	07	041
.4734	0.5_0.5	5.5	07	043
.6519	0.5_0.5	5.5	07	042
.4946	0.5_0.5	5.5	07	044
.498	0.5_0.5	5.5	07	046
.5326	0.5_0.5	5.5	07	045
.6006	0.5_0.5	5.5	07	047
.4357	0.5_0.5	5.5	07	048
.4382	0.5_0.5	5.5	07	049
.404	0.5_0.5	5.5	07	050
.5351	0.5_0.5	5.5	07	051
.478	0.5_0.5	5.5	07	053
.4416	0.5_0.5	5.5	07	052
.5187	0.5_0.5	5.5	07	056
.5037	0.5_0.5	5.5	07	054
.4217	0.5_0.5	5.5	07	061
.4982	0.5_0.5	5.5	07	058
.6502	0.5_0.5	5.5	07	055
.5483	0.5_0.5	5.5	07	057
.5161	0.5_0.5	5.5	07	059
.5047	0.5_0.5	5.5	07	060
.4597	0.5_0.5	5.5	07	065
.5528	0.5_0.5	5.5	07	062
.512	0.5_0.5	5.5	07	064
.4762	0.5_0.5	5.5	07	066
.4477	0.5_0.5	5.5	07	067
.4601	0.5_0.5	5.5	07	069
.6138	0.5_0.5	5.5	07	063
.5044	0.5_0.5	5.5	07	068
.5107	0.5_0.5	5.5	07	071
.6037	0.5_0.5	5.5	07	070
.4127	0.5_0.5	5.5	07	073
.4915	0.5_0.5	5.5	07	072
.667	0.5_0.5	5.5	07	074
.5557	0.5_0.5	5.5	07	075
.5248	0.5_0.5	5.5	07	076
.4218	0.5_0.5	5.5	07	077
.518	0.5_0.5	5.5	07	078
.4193	0.5_0.5	5.5	07	079
.5021	0.5_0.5	5.5	07	080
.4843	0.5_0.5	5.5	07	081
.4659	0.5_0.5	5.5	07	082
.4527	0.5_0.5	5.5	07	083
.4989	0.5_0.5	5.5	07	084
.5425	0.5_0.5	5.5	07	085
.5444	0.5_0.5	5.5	07	086
.4096	0.5_0.5	5.5	07	088
.345	0.5_0.5	5.5	07	090
.4017	0.5_0.5	5.5	07	092
.4518	0.5_0.5	5.5	07	089
.425	0.5_0.5	5.5	07	093
.5262	0.5_0.5	5.5	07	087
.5277	0.5_0.5	5.5	07	091
.4684	0.5_0.5	5.5	07	095
.5491	0.5_0.5	5.5	07	094
.4397	0.5_0.5	5.5	07	100
.5164	0.5_0.5	5.5	07	098
.3823	0.5_0.5	5.5	08	001
.5177	0.5_0.5	5.5	07	097
.6136	0.5_0.5	5.5	07	096
.4434	0.5_0.5	5.5	08	003
.5668	0.5_0.5	5.5	07	099
.4927	0.5_0.5	5.5	08	004
