0.011069,external,real
0.329459,external,real
0.031753,external,real
0.105788,external,real
0.006833,external,real
0.007985,external,real
0.010127,external,real
0.002689,external,real
1e-06,external,real
1e-06,external,real
0.029808,external,real
0.022941,external,real
0.151479,external,real
0.175126,external,real
0.026512,external,real
0.023156,external,real
0.254017,external,real
0.0252,external,real
0.016723,external,real
0.016981,external,real
0.005467,external,real
0.223718,external,real
0.134465,external,real
0.139543,external,real
0.146813,external,real
0.140654,external,real
0.013856,external,real
0.003465,external,real
0.003206,external,real
0.005621,external,real
0.126132,external,real
0.031984,external,real
1e-06,external,real
0.000281,external,real
0.002666,external,real
0.181775,external,real
0.109007,external,real
0.114957,external,real
0.077638,external,real
0.07004,external,real
0.284561,external,real
0.179297,external,real
0.019997,external,real
1e-06,external,real
1e-06,external,real
0.044955,external,real
0.018737,external,real
0.024104,external,real
0.019172,external,real
0.010666,external,real
0.195291,external,real
0.192655,external,real
0.224495,external,real
0.009931,external,real
0.002626,external,real
0.2079,external,real
0.173449,external,real
0.060095,external,real
0.008251,external,real
0.010281,external,real
0.013037,external,real
0.004154,external,real
0.170076,external,real
0.194838,external,real
0.175156,external,real
0.230589,external,real
0.143486,external,real
0.035189,external,real
0.044344,external,real
0.244572,external,real
0.163534,external,real
0.123531,external,real
0.142519,external,real
0.179355,external,real
0.124259,external,real
0.004782,external,real
0.004963,external,real
0.153004,external,real
0.029541,external,real
0.024691,external,real
0.011796,external,real
0.217681,external,real
0.16889,external,real
0.186287,external,real
0.149029,external,real
0.023847,external,real
0.018249,external,real
0.021339,external,real
0.000123,external,real
0.001341,external,real
0.00224,external,real
0.009046,external,real
0.009734,external,real
0.004307,external,real
1e-06,external,real
0.063493,external,real
0.061859,external,real
0.254,external,real
0.007501,external,real
0.006771,external,real
0.042166,external,real
0.01814,external,real
0.003229,external,real
0.169119,external,real
0.001177,external,real
0.010743,external,real
0.004914,external,real
0.117612,external,real
0.007661,external,real
1e-06,external,real
0.107135,external,real
0.071558,external,real
0.112821,external,real
0.065727,external,real
0.005036,external,real
0.008854,external,real
0.012309,external,real
0.005554,external,real
0.000288,external,real
0.001351,external,real
0.184704,external,real
0.21242,external,real
0.224773,external,real
0.230408,external,real
0.21402,external,real
0.275469,external,real
0.138266,external,real
0.203013,external,real
0.16761,external,real
0.112896,external,real
0.045314,external,real
0.204048,external,real
0.011691,external,real
0.039546,external,real
0.132386,external,real
0.148544,external,real
0.160011,external,real
0.156836,external,real
0.062481,external,real
0.008889,external,real
0.004934,external,real
0.017334,external,real
0.017098,external,real
0.018863,external,real
0.004418,external,real
0.376276,external,real
0.372651,external,real
0.029764,external,real
0.015743,external,real
0.114045,external,real
0.146981,external,real
0.250864,external,real
0.212732,external,real
0.180883,external,real
0.201756,external,real
0.30917,external,real
0.253169,external,real
0.129753,external,real
0.190931,external,real
0.185227,external,real
0.137346,external,real
0.104491,external,real
0.159163,external,real
0.002712,external,real
0.016539,external,real
0.134205,external,real
0.109511,external,real
0.077829,external,real
0.004183,external,real
0.05929,external,real
0.342674,external,real
0.01865,external,real
0.014831,external,real
0.223304,external,real
0.267287,external,real
0.15948,external,real
0.205727,external,real
0.001361,external,real
0.007131,external,real
0.000181,external,real
0.213761,external,real
1e-06,external,real
1e-06,external,real
1e-06,external,real
0.003281,external,real
1e-06,external,real
0.266391,external,real
0.243658,external,real
0.173188,external,real
0.190364,external,real
0.092625,external,real
0.054225,external,real
0.005218,external,real
1e-06,external,real
0.003296,external,real
0.019092,external,real
0.030765,external,real
0.027566,external,real
0.028726,external,real
0.016211,external,real
0.002882,external,real
1e-06,external,real
0.001624,external,real
0.241438,external,real
0.175743,external,real
0.147193,external,real
0.17115,external,real
0.139028,external,real
0.007456,external,real
0.004057,external,real
0.001269,external,real
0.028204,external,real
0.007092,external,real
0.002141,external,real
0.001593,external,real
0.298748,external,real
0.163931,external,real
0.12455,external,real
0.127853,external,real
0.000312,external,real
0.0279,external,real
0.066964,external,real
0.01466,external,real
0.007226,external,real
0.16286,external,real
0.17286,external,real
0.111514,external,real
0.022888,external,real
0.013599,external,real
0.010284,external,real
0.003979,external,real
0.168636,external,real
0.013283,external,real
0.032593,external,real
0.20204,external,real
0.138351,external,real
0.017355,external,real
0.008522,external,real
0.022468,external,real
0.002376,external,real
0.17117,external,real
0.005988,external,real
0.000346,external,real
0.010311,external,real
0.004611,external,real
0.005768,external,real
0.049066,external,real
0.033759,external,real
0.000982,external,real
0.001271,external,real
0.004162,external,real
0.011241,external,real
0.285709,external,real
0.235184,external,real
0.351421,external,real
0.005094,external,real
0.003963,external,real
0.000774,external,real
0.268395,external,real
0.003628,external,real
0.007051,external,real
0.271778,external,real
0.248525,external,real
0.191086,external,real
0.001252,external,real
0.037409,external,real
0.011095,external,real
0.144007,external,real
0.151401,external,real
0.222216,external,real
0.023778,external,real
0.003977,external,real
1e-06,external,real
0.000157,external,real
0.002093,external,real
0.015558,external,real
0.0064,external,real
1e-06,external,real
0.210263,external,real
0.158558,external,real
0.009617,external,real
0.000507,external,real
0.005789,external,real
0.009092,external,real
0.004468,external,real
1e-06,external,real
1e-06,external,real
0.000315,external,real
0.094717,external,real
0.037229,external,real
0.006176,external,real
0.014531,external,real
0.009412,external,real
0.111376,external,real
0.015411,external,real
0.006271,external,real
1e-06,external,real
0.004309,external,real
0.010789,external,real
0.020838,external,real
0.000776,external,real
0.004923,external,real
0.000947,external,real
1e-06,external,real
1e-06,external,real
0.284457,external,real
0.197342,external,real
0.162125,external,real
0.157262,external,real
0.264089,external,real
0.284421,external,real
0.085981,external,real
0.103033,external,real
0.006603,external,real
0.006263,external,real
0.121028,external,real
0.021667,external,real
0.01693,external,real
0.422941,external,real
0.265709,external,real
0.355466,external,real
0.002344,external,real
1e-06,external,real
0.008144,external,real
0.000127,external,real
0.001094,external,real
0.309537,external,real
0.198579,external,real
0.007854,external,real
0.005075,external,real
0.003489,external,real
0.0133,external,real
0.005822,external,real
0.000851,external,real
0.000489,external,real
0.00011,external,real
0.146607,external,real
0.02695,external,real
0.004114,external,real
0.033685,external,real
0.009968,external,real
0.010479,external,real
0.002916,external,real
0.011854,external,real
1e-06,external,real
0.003894,external,real
1e-06,external,real
0.010774,external,real
0.343972,external,real
0.361364,external,real
0.120989,external,real
0.112115,external,real
0.280802,external,real
0.299003,external,real
0.203692,external,real
0.014738,external,real
0.017881,external,real
0.157766,external,real
0.14866,external,real
0.379202,external,real
0.030339,external,real
0.023372,external,real
0.30888,external,real
0.296779,external,real
0.343634,external,real
0.184765,external,real
0.169894,external,real
0.180504,external,real
0.158953,external,real
0.005451,external,real
0.002922,external,real
0.148963,external,real
0.07666,external,real
0.013561,external,real
0.018307,external,real
0.002195,external,real
0.017618,external,real
0.018995,external,real
0.018231,external,real
0.014766,external,real
0.228733,external,real
0.189502,external,real
0.141339,external,real
0.019794,external,real
0.016057,external,real
0.251621,external,real
0.010199,external,real
0.009539,external,real
0.023193,external,real
0.032239,external,real
0.000512,external,real
1e-06,external,real
0.007426,external,real
0.033905,external,real
0.001004,external,real
1e-06,external,real
0.004575,external,real
0.006741,external,real
0.000442,external,real
1e-06,external,real
0.251898,external,real
0.219706,external,real
1e-06,external,real
0.008769,external,real
0.204358,external,real
0.150728,external,real
0.239588,external,real
0.125981,external,real
0.04911,external,real
0.006804,external,real
0.036524,external,real
0.24092,external,real
0.028509,external,real
0.018972,external,real
0.008043,external,real
0.372757,external,real
0.211687,external,real
0.304366,external,real
0.165093,external,real
0.214229,external,real
0.180911,external,real
0.226489,external,real
0.225803,external,real
0.230565,external,real
0.176685,external,real
0.045318,external,real
0.004845,external,real
0.000404,external,real
0.000535,external,real
0.01416,external,real
0.00022,external,real
0.000272,external,real
0.033045,external,real
0.021691,external,real
0.27062,external,real
0.202713,external,real
0.225705,external,real
0.218808,external,real
0.274577,external,real
0.222741,external,real
0.210212,external,real
0.177672,external,real
0.01008,external,real
0.007053,external,real
0.003686,external,real
0.009593,external,real
0.166172,external,real
0.01198,external,real
0.029288,external,real
0.175725,external,real
0.154739,external,real
0.02925,external,real
0.016761,external,real
0.214457,external,real
0.166659,external,real
0.173257,external,real
0.148245,external,real
0.024047,external,real
0.016818,external,real
0.005234,external,real
0.011736,external,real
0.128232,external,real
0.141698,external,real
0.125643,external,real
0.007046,external,real
0.013651,external,real
0.149131,external,real
0.01999,external,real
0.003935,external,real
0.004041,external,real
0.038279,external,real
0.054589,external,real
0.024652,external,real
0.009146,external,real
0.00554,external,real
0.184331,external,real
0.168355,external,real
0.081952,external,real
0.044278,external,real
0.005856,external,real
0.016524,external,real
0.259527,external,real
0.163171,external,real
0.00645,external,real
0.008615,external,real
0.010964,external,real
0.007051,external,real
0.007022,external,real
0.000592,external,real
0.272059,external,real
0.24063,external,real
0.266928,external,real
0.135795,external,real
0.193321,external,real
0.246797,external,real
0.222514,external,real
0.26629,external,real
0.181031,external,real
0.026938,external,real
0.00552,external,real
0.00867,external,real
0.007273,external,real
0.00051,external,real
0.381022,external,real
0.312365,external,real
0.186795,external,real
0.143294,external,real
0.002639,external,real
0.001853,external,real
0.288087,external,real
0.177434,external,real
0.18285,external,real
0.227137,external,real
0.154792,external,real
0.008003,external,real
0.037737,external,real
0.014679,external,real
0.207964,external,real
0.006378,external,real
1e-06,external,real
0.230549,external,real
0.22983,external,real
0.272583,external,real
0.102715,external,real
0.094779,external,real
0.006267,external,real
0.000532,external,real
0.015074,external,real
0.011805,external,real
0.091546,external,real
0.026442,external,real
0.016897,external,real
0.000588,external,real
1e-06,external,real
0.179248,external,real
0.226286,external,real
0.0987,external,real
0.090002,external,real
1e-06,external,real
1e-06,external,real
0.116468,external,real
0.097067,external,real
0.108703,external,real
1e-06,external,real
0.008127,external,real
1e-06,external,real
0.028247,external,real
0.03619,external,real
0.001787,external,real
1e-06,external,real
0.261649,external,real
0.189584,external,real
0.311209,external,real
0.250265,external,real
0.275659,external,real
0.258094,external,real
0.222685,external,real
0.285394,external,real
0.269306,external,real
0.166314,external,real
0.217692,external,real
0.265737,external,real
0.007259,external,real
0.013808,external,real
0.142806,external,real
0.002238,external,real
0.008188,external,real
1e-06,external,real
1e-06,external,real
0.037381,external,real
0.016198,external,real
0.019881,external,real
0.005234,external,real
0.000549,external,real
0.001105,external,real
0.007289,external,real
0.008052,external,real
1e-06,external,real
1e-06,external,real
0.000881,external,real
0.21448,external,real
0.163759,external,real
0.138748,external,real
0.135452,external,real
0.113904,external,real
0.114978,external,real
0.122086,external,real
0.075305,external,real
0.071899,external,real
1e-06,external,real
0.003623,external,real
0.094094,external,real
0.004347,external,real
0.003542,external,real
0.000336,external,real
0.110208,external,real
0.010432,external,real
0.005231,external,real
0.012248,external,real
0.016192,external,real
0.001043,external,real
0.108865,external,real
0.066369,external,real
0.015244,external,real
0.000979,external,real
0.011269,external,real
0.143201,external,real
0.12588,external,real
0.008823,external,real
0.010655,external,real
0.001837,external,real
0.014898,external,real
1e-06,external,real
0.003746,external,real
0.009071,external,real
0.006259,external,real
1e-06,external,real
0.016647,external,real
0.124183,external,real
0.007862,external,real
0.045947,external,real
0.003246,external,real
0.13708,external,real
0.111485,external,real
1e-06,external,real
1e-06,external,real
1e-06,external,real
1e-06,external,real
0.001075,external,real
1e-06,external,real
1e-06,external,real
0.139347,external,real
0.134074,external,real
0.219141,external,real
0.021803,external,real
0.01047,external,real
1e-06,external,real
0.19149,external,real
0.189567,external,real
0.165346,external,real
0.133084,external,real
0.115996,external,real
0.097384,external,real
0.109617,external,real
0.013527,external,real
0.004901,external,real
0.020484,external,real
0.201039,external,real
0.129736,external,real
0.190084,external,real
0.089167,external,real
0.103285,external,real
0.085521,external,real
0.178943,external,real
0.200123,external,real
0.229727,external,real
0.171058,external,real
0.139923,external,real
0.004819,external,real
0.000948,external,real
0.004412,external,real
0.022608,external,real
0.015576,external,real
0.165236,external,real
0.134912,external,real
0.029193,external,real
0.012236,external,real
0.13685,external,real
0.03217,external,real
0.060126,external,real
0.05994,external,real
0.006727,external,real
0.001274,external,real
0.003085,external,real
0.005892,external,real
0.150717,external,real
0.010363,external,real
0.013845,external,real
1e-06,external,real
0.001018,external,real
0.209,external,real
1e-06,external,real
0.001328,external,real
0.094476,external,real
0.106781,external,real
0.008325,external,real
0.010281,external,real
0.340914,external,real
0.16248,external,real
0.169601,external,real
0.177912,external,real
0.029449,external,real
0.050073,external,real
0.041109,external,real
0.000116,external,real
1e-06,external,real
0.13832,external,real
0.038574,external,real
0.037409,external,real
0.086944,external,real
0.09424,external,real
0.142466,external,real
0.130204,external,real
0.118956,external,real
0.174148,external,real
0.146229,external,real
0.128606,external,real
0.01869,external,real
0.002868,external,real
0.0003,external,real
0.004022,external,real
0.210007,external,real
0.143085,external,real
0.119833,external,real
0.096309,external,real
0.265328,external,real
0.145202,external,real
0.131254,external,real
0.022408,external,real
0.028988,external,real
0.096793,external,real
0.13292,external,real
0.16211,external,real
0.147234,external,real
0.122366,external,real
0.125282,external,real
0.081626,external,real
0.124214,external,real
0.00524,external,real
0.003453,external,real
0.018732,external,real
0.017918,external,real
0.000123,external,real
0.007519,external,real
0.276115,external,real
0.213216,external,real
0.423404,external,real
0.108359,external,real
0.113529,external,real
0.277835,external,real
0.312689,external,real
0.266623,external,real
0.212563,external,real
0.203975,external,real
0.207657,external,real
0.279481,external,real
0.120156,external,real
0.098526,external,real
0.186679,external,real
0.388774,external,real
0.11935,external,real
0.110696,external,real
0.012915,external,real
0.006578,external,real
0.001833,external,real
0.001821,external,real
1e-06,external,real
1e-06,external,real
0.196602,external,real
1e-06,external,real
0.008769,external,real
0.013236,external,real
1e-06,external,real
1e-06,external,real
1e-06,external,real
0.150842,external,real
0.139588,external,real
0.093998,external,real
0.078514,external,real
0.196458,external,real
0.010412,external,real
0.015252,external,real
1e-06,external,real
0.000279,external,real
1e-06,external,real
0.122551,external,real
0.115145,external,real
0.003891,external,real
1e-06,external,real
0.010072,external,real
1e-06,external,real
0.2199,external,real
0.109978,external,real
0.001909,external,real
0.009427,external,real
0.007073,external,real
1e-06,external,real
0.003517,external,real
0.123956,external,real
0.099626,external,real
0.105157,external,real
0.005756,external,real
0.01672,external,real
0.022608,external,real
1e-06,external,real
0.001576,external,real
0.007156,external,real
0.006458,external,real
0.003094,external,real
1e-06,external,real
0.267308,external,real
0.13807,external,real
0.015761,external,real
0.090883,external,real
0.001242,external,real
1e-06,external,real
0.116674,external,real
0.087294,external,real
0.092609,external,real
0.194764,external,real
0.165162,external,real
0.025992,external,real
0.01368,external,real
0.014926,external,real
0.001114,external,real
0.018756,external,real
0.00014,external,real
0.000145,external,real
0.000607,external,real
0.000942,external,real
0.132406,external,real
0.005257,external,real
0.008333,external,real
1e-06,external,real
1e-06,external,real
0.01033,external,real
1e-06,external,real
1e-06,external,real
0.005965,external,real
0.001387,external,real
0.011382,external,real
0.197743,external,real
0.004152,external,real
0.007577,external,real
0.170183,external,real
0.151567,external,real
0.02801,external,real
0.0606,external,real
0.009723,external,real
0.000339,external,real
0.002043,external,real
0.003429,external,real
0.004029,external,real
0.124095,external,real
0.116146,external,real
0.00913,external,real
1e-06,external,real
0.012756,external,real
0.329175,external,real
0.256484,external,real
0.220794,external,real
0.209143,external,real
0.224543,external,real
0.004628,external,real
0.021546,external,real
1e-06,external,real
0.004964,external,real
0.000869,external,real
0.134572,external,real
0.011719,external,real
0.004222,external,real
0.009172,external,real
1e-06,external,real
0.010025,external,real
1e-06,external,real
0.006716,external,real
0.005517,external,real
0.011023,external,real
0.004844,external,real
1e-06,external,real
0.00534,external,real
0.209599,external,real
0.007973,external,real
0.000128,external,real
0.00012,external,real
0.107001,external,real
0.002324,external,real
0.000122,external,real
0.005142,external,real
0.000123,external,real
0.000359,external,real
0.002371,external,real
0.00639,external,real
0.015099,external,real
0.003518,external,real
0.004456,external,real
0.000607,external,real
1e-06,external,real
1e-06,external,real
1e-06,external,real
0.006041,external,real
1e-06,external,real
0.005748,external,real
0.013498,external,real
0.029296,external,real
0.006303,external,real
0.012037,external,real
1e-06,external,real
1e-06,external,real
0.004079,external,real
0.000471,external,real
0.010842,external,real
0.000867,external,real
0.004744,external,real
0.373376,external,real
0.028763,external,real
0.03673,external,real
0.207857,external,real
0.007727,external,real
0.004354,external,real
0.00466,external,real
1e-06,external,real
0.007711,external,real
0.008553,external,real
0.007829,external,real
0.045524,external,real
0.006632,external,real
0.008227,external,real
0.279375,external,real
0.201138,external,real
0.211898,external,real
0.018289,external,real
0.002023,external,real
1e-06,external,real
0.013023,external,real
0.397886,external,real
0.346383,external,real
0.372523,external,real
0.005192,external,real
1e-06,external,real
1e-06,external,real
0.009741,external,real
0.002432,external,real
0.192998,external,real
0.023329,external,real
0.049395,external,real
0.38811,external,real
0.268665,external,real
0.198951,external,real
0.125293,external,real
0.14217,external,real
0.254872,external,real
0.235251,external,real
0.186403,external,real
0.148214,external,real
0.129667,external,real
0.235775,external,real
0.223489,external,real
0.292027,external,real
0.218414,external,real
0.224554,external,real
0.265658,external,real
0.255038,external,real
0.033794,external,real
0.010623,external,real
0.181022,external,real
0.158037,external,real
0.165862,external,real
0.001086,external,real
0.009243,external,real
0.003041,external,real
0.014955,external,real
0.022667,external,real
0.004819,external,real
0.009178,external,real
0.012281,external,real
0.148478,external,real
0.13916,external,real
0.141834,external,real
0.114221,external,real
0.01072,external,real
0.011942,external,real
0.005517,external,real
0.011153,external,real
0.017338,external,real
0.003927,external,real
1e-06,external,real
1e-06,external,real
0.000372,external,real
1e-06,external,real
0.022407,external,real
0.038763,external,real
0.026778,external,real
0.006272,external,real
0.051819,external,real
0.343956,external,real
0.312729,external,real
0.2011,external,real
0.262593,external,real
0.188675,external,real
0.009676,external,real
0.018268,external,real
0.009226,external,real
0.025106,external,real
0.019948,external,real
0.000556,external,real
0.245725,external,real
0.031136,external,real
0.013654,external,real
0.218647,external,real
0.180452,external,real
0.145779,external,real
0.324182,external,real
0.305969,external,real
0.361349,external,real
0.21853,external,real
0.335598,external,real
0.204108,external,real
0.133878,external,real
0.253535,external,real
0.091565,external,real
0.221397,external,real
0.20746,external,real
0.212521,external,real
0.131161,external,real
0.135219,external,real
0.176269,external,real
0.142657,external,real
0.508378,external,real
0.199527,external,real
0.133778,external,real
0.424465,external,real
0.290271,external,real
0.142705,external,real
0.121137,external,real
0.023665,external,real
0.029563,external,real
0.126646,external,real
0.098296,external,real
0.097497,external,real
0.221101,external,real
0.084956,external,real
0.087651,external,real
0.136689,external,real
2.3e-05,external,real
0.006089,external,real
0.001927,external,real
0.002766,external,real
0.019847,external,real
0.002553,external,real
0.002112,external,real
1e-06,external,real
0.003619,external,real
0.322136,external,real
0.146672,external,real
0.146741,external,real
0.184871,external,real
0.18015,external,real
0.165237,external,real
0.093717,external,real
0.077761,external,real
0.015003,external,real
0.005394,external,real
0.379532,external,real
0.297271,external,real
0.001342,external,real
0.007236,external,real
0.248309,external,real
0.245505,external,real
0.215718,external,real
0.224328,external,real
0.00079,external,real
0.001519,external,real
0.169142,external,real
0.156299,external,real
0.212276,external,real
0.178519,external,real
0.215963,external,real
0.024085,external,real
0.014618,external,real
0.002612,external,real
0.027645,external,real
0.006484,external,real
0.068146,external,real
0.007033,external,real
1e-06,external,real
0.000384,external,real
1e-06,external,real
0.31435,external,real
0.200956,external,real
0.121846,external,real
0.130796,external,real
0.006045,external,real
0.002939,external,real
0.006823,external,real
0.005822,external,real
0.00012,external,real
1e-06,external,real
0.20022,external,real
0.183157,external,real
0.000261,external,real
0.014189,external,real
0.0056,external,real
0.008066,external,real
0.004581,external,real
0.021877,external,real
0.002316,external,real
0.000617,external,real
0.016366,external,real
0.005395,external,real
0.001109,external,real
1e-06,external,real
0.000382,external,real
0.00253,external,real
1e-06,external,real
0.019685,external,real
0.015632,external,real
0.007802,external,real
0.014697,external,real
0.012763,external,real
0.000473,external,real
0.004013,external,real
0.001245,external,real
1e-06,external,real
1e-06,external,real
1e-06,external,real
1e-06,external,real
0.005294,external,real
1e-06,external,real
0.000113,external,real
1e-06,external,real
1e-06,external,real
0.036104,external,real
0.023118,external,real
0.007238,external,real
0.012444,external,real
0.007965,external,real
1e-06,external,real
0.019484,external,real
0.023439,external,real
0.009846,external,real
0.233232,external,real
0.028704,external,real
0.037539,external,real
0.23882,external,real
0.229329,external,real
0.206935,external,real
0.030967,external,real
0.015422,external,real
0.347382,external,real
0.251614,external,real
0.247054,external,real
0.178348,external,real
0.145912,external,real
0.026488,external,real
0.013001,external,real
0.031132,external,real
0.178234,external,real
0.237516,external,real
0.260835,external,real
0.038741,external,real
0.013296,external,real
0.030614,external,real
0.023304,external,real
0.020435,external,real
0.172813,external,real
0.056223,external,real
0.066505,external,real
0.00884,external,real
0.092075,external,real
0.017488,external,real
0.003483,external,real
0.005976,external,real
0.038216,external,real
0.027914,external,real
0.195364,external,real
0.026085,external,real
0.028234,external,real
0.000321,external,real
0.019594,external,real
0.013337,external,real
0.005659,external,real
0.00562,external,real
0.226688,external,real
0.004527,external,real
1e-06,external,real
0.001429,external,real
0.031901,external,real
0.004416,external,real
0.000132,external,real
0.014413,external,real
0.226698,external,real
0.183969,external,real
0.001731,external,real
0.012789,external,real
0.000309,external,real
0.002851,external,real
0.164216,external,real
0.005537,external,real
0.030745,external,real
0.019839,external,real
0.012067,external,real
0.191166,external,real
0.004932,external,real
0.031247,external,real
0.0007,external,real
0.000427,external,real
0.024176,external,real
0.015949,external,real
0.00339,external,real
0.011273,external,real
0.211248,external,real
0.214247,external,real
0.268156,external,real
0.177338,external,real
0.245392,external,real
0.086999,external,real
0.018211,external,real
0.00503,external,real
0.17035,external,real
0.130088,external,real
0.102041,external,real
0.008601,external,real
0.001025,external,real
0.005205,external,real
0.035611,external,real
0.015569,external,real
0.006498,external,real
1e-06,external,real
1e-06,external,real
0.267635,external,real
0.171089,external,real
0.002471,external,real
0.001307,external,real
0.240156,external,real
0.232577,external,real
0.29344,external,real
0.011637,external,real
