.3701	1.5_1	6	2	06
.4864	1.5_1	6	2	07
.3695	1.5_1	6	2	08
.3208	1.5_1	6	2	09
.4476	1.5_1	6	2	10
.4164	1.5_1	6	2	11
.5858	1.5_1	6	2	12
.4421	1.5_1	6	2	13
.4453	1.5_1	6	2	14
.3963	1.5_1	6	2	15
.523	1.5_1	6	2	16
.5012	1.5_1	6	2	17
.5854	1.5_1	6	2	18
.3764	1.5_1	6	2	19
.5615	1.5_1	6	2	20
.7696	1.5_1	6	3	01
.5097	1.5_1	6	3	02
.5411	1.5_1	6	3	03
.5321	1.5_1	6	3	04
.5174	1.5_1	6	3	05
.4697	1.5_1	6	3	06
.4586	1.5_1	6	3	07
.4439	1.5_1	6	3	08
.5183	1.5_1	6	3	09
.4553	1.5_1	6	3	10
.5207	1.5_1	6	3	11
.5145	1.5_1	6	3	12
.6319	1.5_1	6	3	13
.6297	1.5_1	6	3	14
.7759	1.5_1	6	3	15
.5504	1.5_1	6	3	16
.6562	1.5_1	6	3	17
.4101	1.5_1	6	3	18
.4266	1.5_1	6	3	19
.3828	1.5_1	6	3	20
